Country,Date,Variant,total_sequences,cluster_sequences,proportion
Brazil,2020-05-25,20J.Gamma.V3,77,0,0.000000000000
Canada,2020-05-25,20H.Beta.V2,209,0,0.000000000000
Canada,2020-05-25,20I.Alpha.V1,209,0,0.000000000000
Canada,2020-05-25,20J.Gamma.V3,209,0,0.000000000000
Canada,2020-05-25,21A.Delta,209,0,0.000000000000
Canada,2020-05-25,21C.Epsilon,209,0,0.000000000000
Canada,2020-05-25,21D.Eta,209,0,0.000000000000
Chile,2020-05-25,20J.Gamma.V3,39,0,0.000000000000
Chile,2020-05-25,21G.Lambda,39,0,0.000000000000
Colombia,2020-05-25,20J.Gamma.V3,3,0,0.000000000000
Czechia,2020-05-25,20I.Alpha.V1,4,0,0.000000000000
Denmark,2020-05-25,20I.Alpha.V1,65,0,0.000000000000
Denmark,2020-05-25,21A.Delta,65,0,0.000000000000
Denmark,2020-05-25,21D.Eta,65,0,0.000000000000
Finland,2020-05-25,20H.Beta.V2,28,0,0.000000000000
Finland,2020-05-25,20I.Alpha.V1,28,0,0.000000000000
France,2020-05-25,20H.Beta.V2,25,0,0.000000000000
France,2020-05-25,20I.Alpha.V1,25,0,0.000000000000
France,2020-05-25,20J.Gamma.V3,25,0,0.000000000000
France,2020-05-25,21A.Delta,25,0,0.000000000000
France,2020-05-25,21D.Eta,25,0,0.000000000000
Germany,2020-05-25,20H.Beta.V2,44,0,0.000000000000
Germany,2020-05-25,20I.Alpha.V1,44,0,0.000000000000
Germany,2020-05-25,20J.Gamma.V3,44,0,0.000000000000
Germany,2020-05-25,21A.Delta,44,0,0.000000000000
Germany,2020-05-25,21D.Eta,44,0,0.000000000000
Ghana,2020-05-25,20I.Alpha.V1,9,0,0.000000000000
India,2020-05-25,20I.Alpha.V1,327,0,0.000000000000
India,2020-05-25,21A.Delta,327,0,0.000000000000
India,2020-05-25,21B.Kappa,327,0,0.000000000000
Indonesia,2020-05-25,21A.Delta,6,0,0.000000000000
Ireland,2020-05-25,20I.Alpha.V1,18,0,0.000000000000
Ireland,2020-05-25,21A.Delta,18,0,0.000000000000
Israel,2020-05-25,20H.Beta.V2,1,0,0.000000000000
Israel,2020-05-25,20I.Alpha.V1,1,0,0.000000000000
Italy,2020-05-25,20I.Alpha.V1,13,0,0.000000000000
Italy,2020-05-25,20J.Gamma.V3,13,0,0.000000000000
Italy,2020-05-25,21A.Delta,13,0,0.000000000000
Italy,2020-05-25,21D.Eta,13,0,0.000000000000
Japan,2020-05-25,20I.Alpha.V1,55,0,0.000000000000
Japan,2020-05-25,21A.Delta,55,0,0.000000000000
Kenya,2020-05-25,20I.Alpha.V1,36,0,0.000000000000
Latvia,2020-05-25,20I.Alpha.V1,0,0,0.000000000000
Lithuania,2020-05-25,20I.Alpha.V1,5,0,0.000000000000
Mexico,2020-05-25,20I.Alpha.V1,60,0,0.000000000000
Mexico,2020-05-25,20J.Gamma.V3,60,0,0.000000000000
Mexico,2020-05-25,21A.Delta,60,0,0.000000000000
Mexico,2020-05-25,21C.Epsilon,60,0,0.000000000000
Netherlands,2020-05-25,20H.Beta.V2,107,0,0.000000000000
Netherlands,2020-05-25,20I.Alpha.V1,107,0,0.000000000000
Netherlands,2020-05-25,20J.Gamma.V3,107,0,0.000000000000
Netherlands,2020-05-25,21A.Delta,107,0,0.000000000000
Nigeria,2020-05-25,21D.Eta,12,0,0.000000000000
Norway,2020-05-25,20H.Beta.V2,6,0,0.000000000000
Norway,2020-05-25,20I.Alpha.V1,6,0,0.000000000000
Poland,2020-05-25,20I.Alpha.V1,13,0,0.000000000000
Portugal,2020-05-25,20I.Alpha.V1,25,0,0.000000000000
Portugal,2020-05-25,21A.Delta,25,0,0.000000000000
Qatar,2020-05-25,20H.Beta.V2,95,0,0.000000000000
Romania,2020-05-25,20I.Alpha.V1,6,0,0.000000000000
Russia,2020-05-25,20I.Alpha.V1,63,0,0.000000000000
Russia,2020-05-25,21A.Delta,63,0,0.000000000000
Singapore,2020-05-25,21A.Delta,33,0,0.000000000000
South Africa,2020-05-25,20H.Beta.V2,44,0,0.000000000000
South Africa,2020-05-25,21A.Delta,44,0,0.000000000000
South Korea,2020-05-25,20I.Alpha.V1,49,0,0.000000000000
Spain,2020-05-25,20H.Beta.V2,44,0,0.000000000000
Spain,2020-05-25,20I.Alpha.V1,44,1,0.022727272727
Spain,2020-05-25,20J.Gamma.V3,44,0,0.000000000000
Spain,2020-05-25,21A.Delta,44,0,0.000000000000
Sweden,2020-05-25,20H.Beta.V2,37,0,0.000000000000
Sweden,2020-05-25,20I.Alpha.V1,37,0,0.000000000000
Sweden,2020-05-25,21A.Delta,37,0,0.000000000000
Switzerland,2020-05-25,20H.Beta.V2,13,0,0.000000000000
Switzerland,2020-05-25,20I.Alpha.V1,13,0,0.000000000000
Switzerland,2020-05-25,21A.Delta,13,0,0.000000000000
Turkey,2020-05-25,20H.Beta.V2,32,0,0.000000000000
Turkey,2020-05-25,20I.Alpha.V1,32,0,0.000000000000
United Kingdom,2020-05-25,20H.Beta.V2,1232,0,0.000000000000
United Kingdom,2020-05-25,20I.Alpha.V1,1232,0,0.000000000000
United Kingdom,2020-05-25,21A.Delta,1232,0,0.000000000000
United Kingdom,2020-05-25,21B.Kappa,1232,0,0.000000000000
United Kingdom,2020-05-25,21D.Eta,1232,0,0.000000000000
US,2020-05-25,20H.Beta.V2,1953,0,0.000000000000
US,2020-05-25,20I.Alpha.V1,1953,0,0.000000000000
US,2020-05-25,20J.Gamma.V3,1953,0,0.000000000000
US,2020-05-25,21A.Delta,1953,0,0.000000000000
US,2020-05-25,21B.Kappa,1953,0,0.000000000000
US,2020-05-25,21C.Epsilon,1953,0,0.000000000000
US,2020-05-25,21D.Eta,1953,0,0.000000000000
US,2020-05-25,21F.Iota,1953,0,0.000000000000
US,2020-05-25,21G.Lambda,1953,0,0.000000000000
Zimbabwe,2020-05-25,20H.Beta.V2,2,0,0.000000000000
Argentina,2020-06-01,20J.Gamma.V3,44,0,0.000000000000
Australia,2020-06-01,20I.Alpha.V1,51,0,0.000000000000
Australia,2020-06-01,21A.Delta,51,0,0.000000000000
Austria,2020-06-01,20H.Beta.V2,4,0,0.000000000000
Austria,2020-06-01,20I.Alpha.V1,4,0,0.000000000000
Austria,2020-06-01,21A.Delta,4,0,0.000000000000
Bangladesh,2020-06-01,20H.Beta.V2,36,0,0.000000000000
Belgium,2020-06-01,20H.Beta.V2,11,0,0.000000000000
Belgium,2020-06-01,20I.Alpha.V1,11,0,0.000000000000
Belgium,2020-06-01,20J.Gamma.V3,11,0,0.000000000000
Belgium,2020-06-01,21A.Delta,11,0,0.000000000000
Brazil,2020-06-01,20I.Alpha.V1,80,0,0.000000000000
Brazil,2020-06-01,20J.Gamma.V3,80,0,0.000000000000
Canada,2020-06-01,20H.Beta.V2,125,0,0.000000000000
Canada,2020-06-01,20I.Alpha.V1,125,0,0.000000000000
Canada,2020-06-01,20J.Gamma.V3,125,0,0.000000000000
Canada,2020-06-01,21A.Delta,125,0,0.000000000000
Canada,2020-06-01,21C.Epsilon,125,0,0.000000000000
Canada,2020-06-01,21D.Eta,125,0,0.000000000000
Chile,2020-06-01,20J.Gamma.V3,36,0,0.000000000000
Chile,2020-06-01,21G.Lambda,36,0,0.000000000000
Colombia,2020-06-01,20J.Gamma.V3,3,0,0.000000000000
Czechia,2020-06-01,20I.Alpha.V1,3,0,0.000000000000
Denmark,2020-06-01,20I.Alpha.V1,64,0,0.000000000000
Denmark,2020-06-01,21A.Delta,64,0,0.000000000000
Denmark,2020-06-01,21D.Eta,64,0,0.000000000000
Finland,2020-06-01,20H.Beta.V2,22,0,0.000000000000
Finland,2020-06-01,20I.Alpha.V1,22,0,0.000000000000
France,2020-06-01,20H.Beta.V2,17,0,0.000000000000
France,2020-06-01,20I.Alpha.V1,17,0,0.000000000000
France,2020-06-01,20J.Gamma.V3,17,0,0.000000000000
France,2020-06-01,21A.Delta,17,0,0.000000000000
France,2020-06-01,21D.Eta,17,0,0.000000000000
Germany,2020-06-01,20H.Beta.V2,40,0,0.000000000000
Germany,2020-06-01,20I.Alpha.V1,40,0,0.000000000000
Germany,2020-06-01,20J.Gamma.V3,40,0,0.000000000000
Germany,2020-06-01,21A.Delta,40,0,0.000000000000
Germany,2020-06-01,21D.Eta,40,0,0.000000000000
India,2020-06-01,20I.Alpha.V1,319,0,0.000000000000
India,2020-06-01,21A.Delta,319,0,0.000000000000
India,2020-06-01,21B.Kappa,319,0,0.000000000000
Indonesia,2020-06-01,21A.Delta,6,0,0.000000000000
Ireland,2020-06-01,20I.Alpha.V1,10,0,0.000000000000
Ireland,2020-06-01,21A.Delta,10,0,0.000000000000
Israel,2020-06-01,20H.Beta.V2,4,0,0.000000000000
Israel,2020-06-01,20I.Alpha.V1,4,0,0.000000000000
Italy,2020-06-01,20I.Alpha.V1,12,0,0.000000000000
Italy,2020-06-01,20J.Gamma.V3,12,0,0.000000000000
Italy,2020-06-01,21A.Delta,12,0,0.000000000000
Italy,2020-06-01,21D.Eta,12,0,0.000000000000
Japan,2020-06-01,20I.Alpha.V1,52,0,0.000000000000
Japan,2020-06-01,21A.Delta,52,0,0.000000000000
Kenya,2020-06-01,20I.Alpha.V1,21,0,0.000000000000
Latvia,2020-06-01,20I.Alpha.V1,0,0,0.000000000000
Lithuania,2020-06-01,20I.Alpha.V1,3,0,0.000000000000
Mexico,2020-06-01,20I.Alpha.V1,63,0,0.000000000000
Mexico,2020-06-01,20J.Gamma.V3,63,0,0.000000000000
Mexico,2020-06-01,21A.Delta,63,0,0.000000000000
Mexico,2020-06-01,21C.Epsilon,63,0,0.000000000000
Netherlands,2020-06-01,20H.Beta.V2,94,0,0.000000000000
Netherlands,2020-06-01,20I.Alpha.V1,94,0,0.000000000000
Netherlands,2020-06-01,20J.Gamma.V3,94,0,0.000000000000
Netherlands,2020-06-01,21A.Delta,94,0,0.000000000000
Nigeria,2020-06-01,21D.Eta,10,0,0.000000000000
Poland,2020-06-01,20I.Alpha.V1,10,0,0.000000000000
Portugal,2020-06-01,20I.Alpha.V1,37,0,0.000000000000
Portugal,2020-06-01,21A.Delta,37,0,0.000000000000
Qatar,2020-06-01,20H.Beta.V2,96,0,0.000000000000
Romania,2020-06-01,20I.Alpha.V1,6,0,0.000000000000
Russia,2020-06-01,20I.Alpha.V1,70,0,0.000000000000
Russia,2020-06-01,21A.Delta,70,0,0.000000000000
Singapore,2020-06-01,21A.Delta,30,0,0.000000000000
Slovenia,2020-06-01,20I.Alpha.V1,1,0,0.000000000000
South Africa,2020-06-01,20H.Beta.V2,49,0,0.000000000000
South Africa,2020-06-01,21A.Delta,49,0,0.000000000000
South Korea,2020-06-01,20I.Alpha.V1,67,0,0.000000000000
Spain,2020-06-01,20H.Beta.V2,35,0,0.000000000000
Spain,2020-06-01,20I.Alpha.V1,35,0,0.000000000000
Spain,2020-06-01,20J.Gamma.V3,35,0,0.000000000000
Spain,2020-06-01,21A.Delta,35,0,0.000000000000
Sweden,2020-06-01,20H.Beta.V2,39,0,0.000000000000
Sweden,2020-06-01,20I.Alpha.V1,39,0,0.000000000000
Sweden,2020-06-01,21A.Delta,39,0,0.000000000000
Switzerland,2020-06-01,20H.Beta.V2,12,0,0.000000000000
Switzerland,2020-06-01,20I.Alpha.V1,12,0,0.000000000000
Switzerland,2020-06-01,21A.Delta,12,0,0.000000000000
Turkey,2020-06-01,20H.Beta.V2,23,0,0.000000000000
Turkey,2020-06-01,20I.Alpha.V1,23,0,0.000000000000
United Kingdom,2020-06-01,20H.Beta.V2,1084,0,0.000000000000
United Kingdom,2020-06-01,20I.Alpha.V1,1084,0,0.000000000000
United Kingdom,2020-06-01,21A.Delta,1084,0,0.000000000000
United Kingdom,2020-06-01,21B.Kappa,1084,0,0.000000000000
United Kingdom,2020-06-01,21D.Eta,1084,0,0.000000000000
US,2020-06-01,20H.Beta.V2,1844,0,0.000000000000
US,2020-06-01,20I.Alpha.V1,1844,0,0.000000000000
US,2020-06-01,20J.Gamma.V3,1844,0,0.000000000000
US,2020-06-01,21A.Delta,1844,0,0.000000000000
US,2020-06-01,21B.Kappa,1844,0,0.000000000000
US,2020-06-01,21C.Epsilon,1844,0,0.000000000000
US,2020-06-01,21D.Eta,1844,0,0.000000000000
US,2020-06-01,21F.Iota,1844,0,0.000000000000
US,2020-06-01,21G.Lambda,1844,0,0.000000000000
Zimbabwe,2020-06-01,20H.Beta.V2,10,0,0.000000000000
Argentina,2020-06-08,20J.Gamma.V3,28,0,0.000000000000
Australia,2020-06-08,20I.Alpha.V1,52,0,0.000000000000
Australia,2020-06-08,21A.Delta,52,0,0.000000000000
Bangladesh,2020-06-08,20H.Beta.V2,37,0,0.000000000000
Belgium,2020-06-08,20H.Beta.V2,9,0,0.000000000000
Belgium,2020-06-08,20I.Alpha.V1,9,0,0.000000000000
Belgium,2020-06-08,20J.Gamma.V3,9,0,0.000000000000
Belgium,2020-06-08,21A.Delta,9,0,0.000000000000
Brazil,2020-06-08,20I.Alpha.V1,89,0,0.000000000000
Brazil,2020-06-08,20J.Gamma.V3,89,0,0.000000000000
Canada,2020-06-08,20H.Beta.V2,75,0,0.000000000000
Canada,2020-06-08,20I.Alpha.V1,75,0,0.000000000000
Canada,2020-06-08,20J.Gamma.V3,75,0,0.000000000000
Canada,2020-06-08,21A.Delta,75,0,0.000000000000
Canada,2020-06-08,21C.Epsilon,75,0,0.000000000000
Canada,2020-06-08,21D.Eta,75,0,0.000000000000
Chile,2020-06-08,20J.Gamma.V3,27,0,0.000000000000
Chile,2020-06-08,21G.Lambda,27,0,0.000000000000
Colombia,2020-06-08,20J.Gamma.V3,3,0,0.000000000000
Czechia,2020-06-08,20I.Alpha.V1,2,0,0.000000000000
Denmark,2020-06-08,20I.Alpha.V1,69,0,0.000000000000
Denmark,2020-06-08,21A.Delta,69,0,0.000000000000
Denmark,2020-06-08,21D.Eta,69,0,0.000000000000
Finland,2020-06-08,20H.Beta.V2,11,0,0.000000000000
Finland,2020-06-08,20I.Alpha.V1,11,0,0.000000000000
France,2020-06-08,20H.Beta.V2,14,0,0.000000000000
France,2020-06-08,20I.Alpha.V1,14,0,0.000000000000
France,2020-06-08,20J.Gamma.V3,14,0,0.000000000000
France,2020-06-08,21A.Delta,14,0,0.000000000000
France,2020-06-08,21D.Eta,14,0,0.000000000000
Germany,2020-06-08,20H.Beta.V2,45,0,0.000000000000
Germany,2020-06-08,20I.Alpha.V1,45,0,0.000000000000
Germany,2020-06-08,20J.Gamma.V3,45,0,0.000000000000
Germany,2020-06-08,21A.Delta,45,0,0.000000000000
Germany,2020-06-08,21D.Eta,45,0,0.000000000000
Ghana,2020-06-08,20I.Alpha.V1,3,0,0.000000000000
India,2020-06-08,20I.Alpha.V1,290,0,0.000000000000
India,2020-06-08,21A.Delta,290,0,0.000000000000
India,2020-06-08,21B.Kappa,290,0,0.000000000000
Indonesia,2020-06-08,21A.Delta,9,0,0.000000000000
Ireland,2020-06-08,20I.Alpha.V1,4,0,0.000000000000
Ireland,2020-06-08,21A.Delta,4,0,0.000000000000
Israel,2020-06-08,20H.Beta.V2,7,0,0.000000000000
Israel,2020-06-08,20I.Alpha.V1,7,0,0.000000000000
Italy,2020-06-08,20I.Alpha.V1,19,0,0.000000000000
Italy,2020-06-08,20J.Gamma.V3,19,0,0.000000000000
Italy,2020-06-08,21A.Delta,19,0,0.000000000000
Italy,2020-06-08,21D.Eta,19,0,0.000000000000
Japan,2020-06-08,20I.Alpha.V1,61,0,0.000000000000
Japan,2020-06-08,21A.Delta,61,0,0.000000000000
Kenya,2020-06-08,20I.Alpha.V1,22,0,0.000000000000
Luxembourg,2020-06-08,20H.Beta.V2,0,0,0.000000000000
Luxembourg,2020-06-08,20I.Alpha.V1,0,0,0.000000000000
Mexico,2020-06-08,20I.Alpha.V1,63,0,0.000000000000
Mexico,2020-06-08,20J.Gamma.V3,63,0,0.000000000000
Mexico,2020-06-08,21A.Delta,63,0,0.000000000000
Mexico,2020-06-08,21C.Epsilon,63,0,0.000000000000
Netherlands,2020-06-08,20H.Beta.V2,72,0,0.000000000000
Netherlands,2020-06-08,20I.Alpha.V1,72,0,0.000000000000
Netherlands,2020-06-08,20J.Gamma.V3,72,0,0.000000000000
Netherlands,2020-06-08,21A.Delta,72,0,0.000000000000
Nigeria,2020-06-08,21D.Eta,10,0,0.000000000000
Norway,2020-06-08,20H.Beta.V2,3,0,0.000000000000
Norway,2020-06-08,20I.Alpha.V1,3,0,0.000000000000
Poland,2020-06-08,20I.Alpha.V1,10,0,0.000000000000
Portugal,2020-06-08,20I.Alpha.V1,35,0,0.000000000000
Portugal,2020-06-08,21A.Delta,35,0,0.000000000000
Qatar,2020-06-08,20H.Beta.V2,93,0,0.000000000000
Romania,2020-06-08,20I.Alpha.V1,8,0,0.000000000000
Russia,2020-06-08,20I.Alpha.V1,64,0,0.000000000000
Russia,2020-06-08,21A.Delta,64,0,0.000000000000
Singapore,2020-06-08,21A.Delta,31,0,0.000000000000
Slovenia,2020-06-08,20I.Alpha.V1,2,0,0.000000000000
South Africa,2020-06-08,20H.Beta.V2,57,0,0.000000000000
South Africa,2020-06-08,21A.Delta,57,0,0.000000000000
South Korea,2020-06-08,20I.Alpha.V1,67,0,0.000000000000
Spain,2020-06-08,20H.Beta.V2,29,0,0.000000000000
Spain,2020-06-08,20I.Alpha.V1,29,0,0.000000000000
Spain,2020-06-08,20J.Gamma.V3,29,0,0.000000000000
Spain,2020-06-08,21A.Delta,29,0,0.000000000000
Sweden,2020-06-08,20H.Beta.V2,33,0,0.000000000000
Sweden,2020-06-08,20I.Alpha.V1,33,0,0.000000000000
Sweden,2020-06-08,21A.Delta,33,0,0.000000000000
Switzerland,2020-06-08,20H.Beta.V2,13,0,0.000000000000
Switzerland,2020-06-08,20I.Alpha.V1,13,0,0.000000000000
Switzerland,2020-06-08,21A.Delta,13,0,0.000000000000
Trinidad and Tobago,2020-06-08,20J.Gamma.V3,0,0,0.000000000000
Turkey,2020-06-08,20H.Beta.V2,15,0,0.000000000000
Turkey,2020-06-08,20I.Alpha.V1,15,0,0.000000000000
United Kingdom,2020-06-08,20H.Beta.V2,1413,0,0.000000000000
United Kingdom,2020-06-08,20I.Alpha.V1,1413,0,0.000000000000
United Kingdom,2020-06-08,21A.Delta,1413,0,0.000000000000
United Kingdom,2020-06-08,21B.Kappa,1413,0,0.000000000000
United Kingdom,2020-06-08,21D.Eta,1413,0,0.000000000000
US,2020-06-08,20H.Beta.V2,1974,0,0.000000000000
US,2020-06-08,20I.Alpha.V1,1974,0,0.000000000000
US,2020-06-08,20J.Gamma.V3,1974,0,0.000000000000
US,2020-06-08,21A.Delta,1974,0,0.000000000000
US,2020-06-08,21B.Kappa,1974,0,0.000000000000
US,2020-06-08,21C.Epsilon,1974,0,0.000000000000
US,2020-06-08,21D.Eta,1974,0,0.000000000000
US,2020-06-08,21F.Iota,1974,0,0.000000000000
US,2020-06-08,21G.Lambda,1974,0,0.000000000000
Argentina,2020-06-15,20J.Gamma.V3,25,0,0.000000000000
Australia,2020-06-15,20I.Alpha.V1,78,0,0.000000000000
Australia,2020-06-15,21A.Delta,78,0,0.000000000000
Austria,2020-06-15,20H.Beta.V2,0,0,0.000000000000
Austria,2020-06-15,20I.Alpha.V1,0,0,0.000000000000
Austria,2020-06-15,21A.Delta,0,0,0.000000000000
Bangladesh,2020-06-15,20H.Beta.V2,44,0,0.000000000000
Belgium,2020-06-15,20H.Beta.V2,13,0,0.000000000000
Belgium,2020-06-15,20I.Alpha.V1,13,0,0.000000000000
Belgium,2020-06-15,20J.Gamma.V3,13,0,0.000000000000
Belgium,2020-06-15,21A.Delta,13,0,0.000000000000
Brazil,2020-06-15,20I.Alpha.V1,87,0,0.000000000000
Brazil,2020-06-15,20J.Gamma.V3,87,0,0.000000000000
Canada,2020-06-15,20H.Beta.V2,59,0,0.000000000000
Canada,2020-06-15,20I.Alpha.V1,59,0,0.000000000000
Canada,2020-06-15,20J.Gamma.V3,59,0,0.000000000000
Canada,2020-06-15,21A.Delta,59,0,0.000000000000
Canada,2020-06-15,21C.Epsilon,59,0,0.000000000000
Canada,2020-06-15,21D.Eta,59,0,0.000000000000
Chile,2020-06-15,20J.Gamma.V3,15,0,0.000000000000
Chile,2020-06-15,21G.Lambda,15,0,0.000000000000
Colombia,2020-06-15,20J.Gamma.V3,5,0,0.000000000000
Czechia,2020-06-15,20I.Alpha.V1,3,0,0.000000000000
Denmark,2020-06-15,20I.Alpha.V1,76,0,0.000000000000
Denmark,2020-06-15,21A.Delta,76,0,0.000000000000
Denmark,2020-06-15,21D.Eta,76,0,0.000000000000
Finland,2020-06-15,20H.Beta.V2,3,0,0.000000000000
Finland,2020-06-15,20I.Alpha.V1,3,0,0.000000000000
France,2020-06-15,20H.Beta.V2,16,0,0.000000000000
France,2020-06-15,20I.Alpha.V1,16,0,0.000000000000
France,2020-06-15,20J.Gamma.V3,16,0,0.000000000000
France,2020-06-15,21A.Delta,16,0,0.000000000000
France,2020-06-15,21D.Eta,16,0,0.000000000000
Germany,2020-06-15,20H.Beta.V2,88,0,0.000000000000
Germany,2020-06-15,20I.Alpha.V1,88,0,0.000000000000
Germany,2020-06-15,20J.Gamma.V3,88,0,0.000000000000
Germany,2020-06-15,21A.Delta,88,0,0.000000000000
Germany,2020-06-15,21D.Eta,88,0,0.000000000000
Ghana,2020-06-15,20I.Alpha.V1,2,0,0.000000000000
India,2020-06-15,20I.Alpha.V1,300,0,0.000000000000
India,2020-06-15,21A.Delta,300,0,0.000000000000
India,2020-06-15,21B.Kappa,300,0,0.000000000000
Indonesia,2020-06-15,21A.Delta,10,0,0.000000000000
Ireland,2020-06-15,20I.Alpha.V1,2,0,0.000000000000
Ireland,2020-06-15,21A.Delta,2,0,0.000000000000
Israel,2020-06-15,20H.Beta.V2,6,0,0.000000000000
Israel,2020-06-15,20I.Alpha.V1,6,0,0.000000000000
Italy,2020-06-15,20I.Alpha.V1,23,0,0.000000000000
Italy,2020-06-15,20J.Gamma.V3,23,0,0.000000000000
Italy,2020-06-15,21A.Delta,23,0,0.000000000000
Italy,2020-06-15,21D.Eta,23,0,0.000000000000
Japan,2020-06-15,20I.Alpha.V1,78,0,0.000000000000
Japan,2020-06-15,21A.Delta,78,0,0.000000000000
Kenya,2020-06-15,20I.Alpha.V1,24,0,0.000000000000
Latvia,2020-06-15,20I.Alpha.V1,1,0,0.000000000000
Luxembourg,2020-06-15,20H.Beta.V2,1,0,0.000000000000
Luxembourg,2020-06-15,20I.Alpha.V1,1,0,0.000000000000
Mexico,2020-06-15,20I.Alpha.V1,49,0,0.000000000000
Mexico,2020-06-15,20J.Gamma.V3,49,0,0.000000000000
Mexico,2020-06-15,21A.Delta,49,0,0.000000000000
Mexico,2020-06-15,21C.Epsilon,49,0,0.000000000000
Netherlands,2020-06-15,20H.Beta.V2,57,0,0.000000000000
Netherlands,2020-06-15,20I.Alpha.V1,57,0,0.000000000000
Netherlands,2020-06-15,20J.Gamma.V3,57,0,0.000000000000
Netherlands,2020-06-15,21A.Delta,57,0,0.000000000000
Nigeria,2020-06-15,21D.Eta,12,0,0.000000000000
Norway,2020-06-15,20H.Beta.V2,8,0,0.000000000000
Norway,2020-06-15,20I.Alpha.V1,8,0,0.000000000000
Poland,2020-06-15,20I.Alpha.V1,6,0,0.000000000000
Portugal,2020-06-15,20I.Alpha.V1,26,0,0.000000000000
Portugal,2020-06-15,21A.Delta,26,0,0.000000000000
Qatar,2020-06-15,20H.Beta.V2,83,0,0.000000000000
Romania,2020-06-15,20I.Alpha.V1,7,0,0.000000000000
Russia,2020-06-15,20I.Alpha.V1,45,0,0.000000000000
Russia,2020-06-15,21A.Delta,45,0,0.000000000000
Singapore,2020-06-15,21A.Delta,29,0,0.000000000000
Slovenia,2020-06-15,20I.Alpha.V1,5,0,0.000000000000
South Africa,2020-06-15,20H.Beta.V2,75,0,0.000000000000
South Africa,2020-06-15,21A.Delta,75,0,0.000000000000
South Korea,2020-06-15,20I.Alpha.V1,59,0,0.000000000000
Spain,2020-06-15,20H.Beta.V2,34,0,0.000000000000
Spain,2020-06-15,20I.Alpha.V1,34,0,0.000000000000
Spain,2020-06-15,20J.Gamma.V3,34,0,0.000000000000
Spain,2020-06-15,21A.Delta,34,0,0.000000000000
Sweden,2020-06-15,20H.Beta.V2,23,0,0.000000000000
Sweden,2020-06-15,20I.Alpha.V1,23,0,0.000000000000
Sweden,2020-06-15,21A.Delta,23,0,0.000000000000
Switzerland,2020-06-15,20H.Beta.V2,14,0,0.000000000000
Switzerland,2020-06-15,20I.Alpha.V1,14,0,0.000000000000
Switzerland,2020-06-15,21A.Delta,14,0,0.000000000000
Turkey,2020-06-15,20H.Beta.V2,12,0,0.000000000000
Turkey,2020-06-15,20I.Alpha.V1,12,0,0.000000000000
United Kingdom,2020-06-15,20H.Beta.V2,1907,0,0.000000000000
United Kingdom,2020-06-15,20I.Alpha.V1,1907,0,0.000000000000
United Kingdom,2020-06-15,21A.Delta,1907,0,0.000000000000
United Kingdom,2020-06-15,21B.Kappa,1907,0,0.000000000000
United Kingdom,2020-06-15,21D.Eta,1907,0,0.000000000000
US,2020-06-15,20H.Beta.V2,2455,0,0.000000000000
US,2020-06-15,20I.Alpha.V1,2455,0,0.000000000000
US,2020-06-15,20J.Gamma.V3,2455,0,0.000000000000
US,2020-06-15,21A.Delta,2455,0,0.000000000000
US,2020-06-15,21B.Kappa,2455,0,0.000000000000
US,2020-06-15,21C.Epsilon,2455,0,0.000000000000
US,2020-06-15,21D.Eta,2455,0,0.000000000000
US,2020-06-15,21F.Iota,2455,0,0.000000000000
US,2020-06-15,21G.Lambda,2455,0,0.000000000000
Angola,2020-06-22,20H.Beta.V2,0,0,0.000000000000
Argentina,2020-06-22,20J.Gamma.V3,26,0,0.000000000000
Australia,2020-06-22,20I.Alpha.V1,157,0,0.000000000000
Australia,2020-06-22,21A.Delta,157,0,0.000000000000
Bangladesh,2020-06-22,20H.Beta.V2,57,0,0.000000000000
Belgium,2020-06-22,20H.Beta.V2,18,0,0.000000000000
Belgium,2020-06-22,20I.Alpha.V1,18,0,0.000000000000
Belgium,2020-06-22,20J.Gamma.V3,18,0,0.000000000000
Belgium,2020-06-22,21A.Delta,18,0,0.000000000000
Brazil,2020-06-22,20I.Alpha.V1,86,0,0.000000000000
Brazil,2020-06-22,20J.Gamma.V3,86,0,0.000000000000
Canada,2020-06-22,20H.Beta.V2,56,0,0.000000000000
Canada,2020-06-22,20I.Alpha.V1,56,0,0.000000000000
Canada,2020-06-22,20J.Gamma.V3,56,0,0.000000000000
Canada,2020-06-22,21A.Delta,56,0,0.000000000000
Canada,2020-06-22,21C.Epsilon,56,0,0.000000000000
Canada,2020-06-22,21D.Eta,56,0,0.000000000000
Chile,2020-06-22,20J.Gamma.V3,18,0,0.000000000000
Chile,2020-06-22,21G.Lambda,18,0,0.000000000000
Colombia,2020-06-22,20J.Gamma.V3,9,0,0.000000000000
Denmark,2020-06-22,20I.Alpha.V1,65,0,0.000000000000
Denmark,2020-06-22,21A.Delta,65,0,0.000000000000
Denmark,2020-06-22,21D.Eta,65,0,0.000000000000
France,2020-06-22,20H.Beta.V2,15,0,0.000000000000
France,2020-06-22,20I.Alpha.V1,15,0,0.000000000000
France,2020-06-22,20J.Gamma.V3,15,0,0.000000000000
France,2020-06-22,21A.Delta,15,0,0.000000000000
France,2020-06-22,21D.Eta,15,0,0.000000000000
Germany,2020-06-22,20H.Beta.V2,141,0,0.000000000000
