Country,Date,Variant,total_sequences,cluster_sequences,proportion
Ghana,2021-01-18,20I.Alpha.V1,52,33,0.634615385
Greece,2021-01-18,20I.Alpha.V1,57,17,0.298245614
India,2021-01-18,20I.Alpha.V1,248,13,0.052419355
India,2021-01-18,21A.Delta,248,0,0
India,2021-01-18,21B.Kappa,248,2,0.008064516
Indonesia,2021-01-18,21A.Delta,141,1,0.007092199
Ireland,2021-01-18,20I.Alpha.V1,222,132,0.594594595
Ireland,2021-01-18,21A.Delta,222,0,0
Israel,2021-01-18,20H.Beta.V2,674,22,0.03264095
Israel,2021-01-18,20I.Alpha.V1,674,349,0.517804154
Italy,2021-01-18,20I.Alpha.V1,381,93,0.244094488
Italy,2021-01-18,20J.Gamma.V3,381,4,0.010498688
Italy,2021-01-18,21A.Delta,381,0,0
Italy,2021-01-18,21D.Eta,381,0,0
Japan,2021-01-18,20I.Alpha.V1,1739,20,0.011500863
Japan,2021-01-18,21A.Delta,1739,0,0
Kenya,2021-01-18,20I.Alpha.V1,13,0,0
Latvia,2021-01-18,20I.Alpha.V1,28,2,0.071428571
Lithuania,2021-01-18,20I.Alpha.V1,99,0,0
Luxembourg,2021-01-18,20H.Beta.V2,100,1,0.01
Luxembourg,2021-01-18,20I.Alpha.V1,100,17,0.17
Malawi,2021-01-18,20H.Beta.V2,44,42,0.954545455
Mexico,2021-01-18,20I.Alpha.V1,121,1,0.008264463
Mexico,2021-01-18,20J.Gamma.V3,121,0,0
Mexico,2021-01-18,21A.Delta,121,0,0
Mexico,2021-01-18,21C.Epsilon,121,6,0.049586777
Mozambique,2021-01-18,20H.Beta.V2,41,34,0.829268293
Netherlands,2021-01-18,20H.Beta.V2,824,20,0.024271845
Netherlands,2021-01-18,20I.Alpha.V1,824,172,0.208737864
Netherlands,2021-01-18,20J.Gamma.V3,824,0,0
Netherlands,2021-01-18,21A.Delta,824,0,0
Nigeria,2021-01-18,21D.Eta,74,31,0.418918919
Norway,2021-01-18,20H.Beta.V2,284,1,0.003521127
Norway,2021-01-18,20I.Alpha.V1,284,36,0.126760563
Philippines,2021-01-18,20H.Beta.V2,257,0,0
Philippines,2021-01-18,20I.Alpha.V1,257,15,0.058365759
Poland,2021-01-18,20I.Alpha.V1,107,10,0.093457944
Portugal,2021-01-18,20I.Alpha.V1,353,56,0.158640227
Portugal,2021-01-18,21A.Delta,353,0,0
Qatar,2021-01-18,20H.Beta.V2,18,0,0
Romania,2021-01-18,20I.Alpha.V1,10,3,0.3
Russia,2021-01-18,20I.Alpha.V1,41,1,0.024390244
Russia,2021-01-18,21A.Delta,41,0,0
Singapore,2021-01-18,21A.Delta,34,0,0
Sint Maarten,2021-01-18,20I.Alpha.V1,2,0,0
Slovakia,2021-01-18,20I.Alpha.V1,23,17,0.739130435
Slovenia,2021-01-18,20I.Alpha.V1,164,2,0.012195122
South Africa,2021-01-18,20H.Beta.V2,356,332,0.93258427
South Africa,2021-01-18,21A.Delta,356,0,0
South Korea,2021-01-18,20I.Alpha.V1,55,7,0.127272727
Spain,2021-01-18,20H.Beta.V2,1037,0,0
Spain,2021-01-18,20I.Alpha.V1,1037,358,0.345226615
Spain,2021-01-18,20J.Gamma.V3,1037,0,0
Spain,2021-01-18,21A.Delta,1037,0,0
Sweden,2021-01-18,20H.Beta.V2,879,5,0.005688282
Sweden,2021-01-18,20I.Alpha.V1,879,97,0.110352673
Sweden,2021-01-18,21A.Delta,879,0,0
Switzerland,2021-01-18,20H.Beta.V2,1751,7,0.003997716
Switzerland,2021-01-18,20I.Alpha.V1,1751,202,0.11536265
Switzerland,2021-01-18,21A.Delta,1751,0,0
Thailand,2021-01-18,20I.Alpha.V1,18,0,0
Turkey,2021-01-18,20H.Beta.V2,85,2,0.023529412
Turkey,2021-01-18,20I.Alpha.V1,85,54,0.635294118
United Kingdom,2021-01-18,20H.Beta.V2,14427,33,0.002287378
United Kingdom,2021-01-18,20I.Alpha.V1,14427,11744,0.814029251
United Kingdom,2021-01-18,21A.Delta,14427,0,0
United Kingdom,2021-01-18,21B.Kappa,14427,0,0
United Kingdom,2021-01-18,21D.Eta,14427,9,0.00062383
US,2021-01-18,20H.Beta.V2,14410,4,0.000277585
US,2021-01-18,20I.Alpha.V1,14410,275,0.019083969
US,2021-01-18,20J.Gamma.V3,14410,3,0.000208189
US,2021-01-18,21A.Delta,14410,0,0
US,2021-01-18,21B.Kappa,14410,0,0
US,2021-01-18,21C.Epsilon,14410,2098,0.145593338
US,2021-01-18,21D.Eta,14410,6,0.000416378
US,2021-01-18,21F.Iota,14410,103,0.007147814
US,2021-01-18,21G.Lambda,14410,0,0
Zimbabwe,2021-01-18,20H.Beta.V2,53,49,0.924528302
Angola,2021-01-25,20H.Beta.V2,24,2,0.083333333
Argentina,2021-01-25,20J.Gamma.V3,11,0,0
Aruba,2021-01-25,20I.Alpha.V1,29,1,0.034482759
Australia,2021-01-25,20I.Alpha.V1,37,15,0.405405405
Australia,2021-01-25,21A.Delta,37,0,0
Austria,2021-01-25,20H.Beta.V2,150,43,0.286666667
Austria,2021-01-25,20I.Alpha.V1,150,43,0.286666667
Austria,2021-01-25,21A.Delta,150,0,0
Bangladesh,2021-01-25,20H.Beta.V2,29,0,0
Belgium,2021-01-25,20H.Beta.V2,747,26,0.03480589
Belgium,2021-01-25,20I.Alpha.V1,747,297,0.397590361
Belgium,2021-01-25,20J.Gamma.V3,747,0,0
Belgium,2021-01-25,21A.Delta,747,0,0
Botswana,2021-01-25,20H.Beta.V2,29,26,0.896551724
Brazil,2021-01-25,20I.Alpha.V1,379,12,0.031662269
Brazil,2021-01-25,20J.Gamma.V3,379,113,0.298153034
Bulgaria,2021-01-25,20I.Alpha.V1,62,43,0.693548387
Canada,2021-01-25,20H.Beta.V2,1132,8,0.007067138
Canada,2021-01-25,20I.Alpha.V1,1132,34,0.030035336
Canada,2021-01-25,20J.Gamma.V3,1132,0,0
Canada,2021-01-25,21A.Delta,1132,0,0
Canada,2021-01-25,21C.Epsilon,1132,8,0.007067138
Canada,2021-01-25,21D.Eta,1132,1,0.000883392
Chile,2021-01-25,20J.Gamma.V3,21,0,0
Chile,2021-01-25,21G.Lambda,21,1,0.047619048
Colombia,2021-01-25,20J.Gamma.V3,32,4,0.125
Croatia,2021-01-25,20I.Alpha.V1,28,4,0.142857143
Curacao,2021-01-25,20I.Alpha.V1,9,0,0
Czechia,2021-01-25,20I.Alpha.V1,78,46,0.58974359
Denmark,2021-01-25,20I.Alpha.V1,3526,427,0.121100397
Denmark,2021-01-25,21A.Delta,3526,0,0
Denmark,2021-01-25,21D.Eta,3526,8,0.00226886
Estonia,2021-01-25,20I.Alpha.V1,13,0,0
Finland,2021-01-25,20H.Beta.V2,420,5,0.011904762
Finland,2021-01-25,20I.Alpha.V1,420,156,0.371428571
France,2021-01-25,20H.Beta.V2,1188,134,0.112794613
France,2021-01-25,20I.Alpha.V1,1188,429,0.361111111
France,2021-01-25,20J.Gamma.V3,1188,3,0.002525253
France,2021-01-25,21A.Delta,1188,0,0
France,2021-01-25,21D.Eta,1188,2,0.001683502
Germany,2021-01-25,20H.Beta.V2,1967,13,0.006609049
Germany,2021-01-25,20I.Alpha.V1,1967,243,0.123538383
Germany,2021-01-25,20J.Gamma.V3,1967,0,0
Germany,2021-01-25,21A.Delta,1967,0,0
Germany,2021-01-25,21D.Eta,1967,1,0.000508388
Ghana,2021-01-25,20I.Alpha.V1,30,20,0.666666667
Greece,2021-01-25,20I.Alpha.V1,72,25,0.347222222
India,2021-01-25,20I.Alpha.V1,269,17,0.063197026
India,2021-01-25,21A.Delta,269,1,0.003717472
India,2021-01-25,21B.Kappa,269,4,0.014869888
Indonesia,2021-01-25,21A.Delta,116,0,0
Ireland,2021-01-25,20I.Alpha.V1,292,204,0.698630137
Ireland,2021-01-25,21A.Delta,292,0,0
Israel,2021-01-25,20H.Beta.V2,735,21,0.028571429
Israel,2021-01-25,20I.Alpha.V1,735,453,0.616326531
Italy,2021-01-25,20I.Alpha.V1,385,126,0.327272727
Italy,2021-01-25,20J.Gamma.V3,385,7,0.018181818
Italy,2021-01-25,21A.Delta,385,0,0
Italy,2021-01-25,21D.Eta,385,0,0
Japan,2021-01-25,20I.Alpha.V1,1496,32,0.021390374
Japan,2021-01-25,21A.Delta,1496,0,0
Kenya,2021-01-25,20I.Alpha.V1,21,0,0
Latvia,2021-01-25,20I.Alpha.V1,63,2,0.031746032
Lithuania,2021-01-25,20I.Alpha.V1,77,0,0
Luxembourg,2021-01-25,20H.Beta.V2,122,4,0.032786885
Luxembourg,2021-01-25,20I.Alpha.V1,122,35,0.286885246
Malawi,2021-01-25,20H.Beta.V2,65,62,0.953846154
Mexico,2021-01-25,20I.Alpha.V1,148,2,0.013513514
Mexico,2021-01-25,20J.Gamma.V3,148,0,0
Mexico,2021-01-25,21A.Delta,148,0,0
Mexico,2021-01-25,21C.Epsilon,148,9,0.060810811
Mozambique,2021-01-25,20H.Beta.V2,36,32,0.888888889
Netherlands,2021-01-25,20H.Beta.V2,928,20,0.021551724
Netherlands,2021-01-25,20I.Alpha.V1,928,234,0.252155172
Netherlands,2021-01-25,20J.Gamma.V3,928,0,0
Netherlands,2021-01-25,21A.Delta,928,0,0
Nigeria,2021-01-25,21D.Eta,50,25,0.5
Norway,2021-01-25,20H.Beta.V2,381,1,0.002624672
Norway,2021-01-25,20I.Alpha.V1,381,62,0.162729659
Philippines,2021-01-25,20H.Beta.V2,270,0,0
Philippines,2021-01-25,20I.Alpha.V1,270,14,0.051851852
Poland,2021-01-25,20I.Alpha.V1,145,16,0.110344828
Portugal,2021-01-25,20I.Alpha.V1,240,51,0.2125
Portugal,2021-01-25,21A.Delta,240,0,0
Qatar,2021-01-25,20H.Beta.V2,13,1,0.076923077
Romania,2021-01-25,20I.Alpha.V1,12,7,0.583333333
Russia,2021-01-25,20I.Alpha.V1,28,2,0.071428571
Russia,2021-01-25,21A.Delta,28,0,0
Singapore,2021-01-25,21A.Delta,34,0,0
Slovakia,2021-01-25,20I.Alpha.V1,23,17,0.739130435
Slovenia,2021-01-25,20I.Alpha.V1,340,4,0.011764706
South Africa,2021-01-25,20H.Beta.V2,240,229,0.954166667
South Africa,2021-01-25,21A.Delta,240,0,0
South Korea,2021-01-25,20I.Alpha.V1,66,10,0.151515152
Spain,2021-01-25,20H.Beta.V2,1315,1,0.000760456
Spain,2021-01-25,20I.Alpha.V1,1315,412,0.313307985
Spain,2021-01-25,20J.Gamma.V3,1315,0,0
Spain,2021-01-25,21A.Delta,1315,0,0
Sweden,2021-01-25,20H.Beta.V2,1386,16,0.011544012
Sweden,2021-01-25,20I.Alpha.V1,1386,220,0.158730159
Sweden,2021-01-25,21A.Delta,1386,0,0
Switzerland,2021-01-25,20H.Beta.V2,1720,12,0.006976744
Switzerland,2021-01-25,20I.Alpha.V1,1720,315,0.183139535
Switzerland,2021-01-25,21A.Delta,1720,0,0
Thailand,2021-01-25,20I.Alpha.V1,16,1,0.0625
Turkey,2021-01-25,20H.Beta.V2,168,8,0.047619048
Turkey,2021-01-25,20I.Alpha.V1,168,102,0.607142857
United Kingdom,2021-01-25,20H.Beta.V2,15974,30,0.001878052
United Kingdom,2021-01-25,20I.Alpha.V1,15974,13812,0.864655064
United Kingdom,2021-01-25,21A.Delta,15974,0,0
United Kingdom,2021-01-25,21B.Kappa,15974,0,0
United Kingdom,2021-01-25,21D.Eta,15974,12,0.000751221
US,2021-01-25,20H.Beta.V2,14708,8,0.000543922
US,2021-01-25,20I.Alpha.V1,14708,414,0.028147947
US,2021-01-25,20J.Gamma.V3,14708,3,0.000203971
US,2021-01-25,21A.Delta,14708,0,0
US,2021-01-25,21B.Kappa,14708,0,0
US,2021-01-25,21C.Epsilon,14708,2542,0.172831112
US,2021-01-25,21D.Eta,14708,9,0.000611912
US,2021-01-25,21F.Iota,14708,165,0.011218385
US,2021-01-25,21G.Lambda,14708,1,6.79902E-05
Zimbabwe,2021-01-25,20H.Beta.V2,27,26,0.962962963
Angola,2021-02-01,20H.Beta.V2,23,4,0.173913043
Argentina,2021-02-01,20J.Gamma.V3,15,0,0
Aruba,2021-02-01,20I.Alpha.V1,48,3,0.0625
Australia,2021-02-01,20I.Alpha.V1,27,12,0.444444444
Australia,2021-02-01,21A.Delta,27,0,0
Austria,2021-02-01,20H.Beta.V2,176,40,0.227272727
Austria,2021-02-01,20I.Alpha.V1,176,45,0.255681818
Austria,2021-02-01,21A.Delta,176,0,0
Bangladesh,2021-02-01,20H.Beta.V2,26,0,0
Belgium,2021-02-01,20H.Beta.V2,860,39,0.045348837
Belgium,2021-02-01,20I.Alpha.V1,860,345,0.401162791
Belgium,2021-02-01,20J.Gamma.V3,860,3,0.003488372
Belgium,2021-02-01,21A.Delta,860,0,0
Botswana,2021-02-01,20H.Beta.V2,22,21,0.954545455
Brazil,2021-02-01,20I.Alpha.V1,394,8,0.020304569
Brazil,2021-02-01,20J.Gamma.V3,394,138,0.350253807
Bulgaria,2021-02-01,20I.Alpha.V1,89,68,0.764044944
Cambodia,2021-02-01,20I.Alpha.V1,1,0,0
Canada,2021-02-01,20H.Beta.V2,967,9,0.009307135
Canada,2021-02-01,20I.Alpha.V1,967,47,0.04860393
Canada,2021-02-01,20J.Gamma.V3,967,0,0
Canada,2021-02-01,21A.Delta,967,0,0
Canada,2021-02-01,21C.Epsilon,967,7,0.007238883
Canada,2021-02-01,21D.Eta,967,3,0.003102378
Chile,2021-02-01,20J.Gamma.V3,22,0,0
Chile,2021-02-01,21G.Lambda,22,1,0.045454545
Colombia,2021-02-01,20J.Gamma.V3,19,4,0.210526316
Croatia,2021-02-01,20I.Alpha.V1,60,13,0.216666667
Czechia,2021-02-01,20I.Alpha.V1,140,104,0.742857143
Denmark,2021-02-01,20I.Alpha.V1,2820,539,0.191134752
Denmark,2021-02-01,21A.Delta,2820,0,0
Denmark,2021-02-01,21D.Eta,2820,16,0.005673759
Estonia,2021-02-01,20I.Alpha.V1,28,2,0.071428571
Finland,2021-02-01,20H.Beta.V2,546,12,0.021978022
Finland,2021-02-01,20I.Alpha.V1,546,255,0.467032967
France,2021-02-01,20H.Beta.V2,1504,171,0.113696809
France,2021-02-01,20I.Alpha.V1,1504,674,0.448138298
France,2021-02-01,20J.Gamma.V3,1504,4,0.002659574
France,2021-02-01,21A.Delta,1504,0,0
France,2021-02-01,21D.Eta,1504,2,0.001329787
Germany,2021-02-01,20H.Beta.V2,2713,23,0.0084777
Germany,2021-02-01,20I.Alpha.V1,2713,493,0.181717656
Germany,2021-02-01,20J.Gamma.V3,2713,1,0.000368596
Germany,2021-02-01,21A.Delta,2713,0,0
Germany,2021-02-01,21D.Eta,2713,4,0.001474383
Ghana,2021-02-01,20I.Alpha.V1,23,17,0.739130435
Greece,2021-02-01,20I.Alpha.V1,69,28,0.405797101
India,2021-02-01,20I.Alpha.V1,321,21,0.065420561
India,2021-02-01,21A.Delta,321,4,0.012461059
India,2021-02-01,21B.Kappa,321,13,0.040498442
Indonesia,2021-02-01,21A.Delta,91,0,0
Ireland,2021-02-01,20I.Alpha.V1,445,352,0.791011236
Ireland,2021-02-01,21A.Delta,445,0,0
Israel,2021-02-01,20H.Beta.V2,920,28,0.030434783
Israel,2021-02-01,20I.Alpha.V1,920,635,0.690217391
Italy,2021-02-01,20I.Alpha.V1,422,199,0.471563981
Italy,2021-02-01,20J.Gamma.V3,422,15,0.035545024
Italy,2021-02-01,21A.Delta,422,0,0
Italy,2021-02-01,21D.Eta,422,1,0.002369668
Japan,2021-02-01,20I.Alpha.V1,1211,43,0.035507845
Japan,2021-02-01,21A.Delta,1211,0,0
Kenya,2021-02-01,20I.Alpha.V1,25,2,0.08
Latvia,2021-02-01,20I.Alpha.V1,106,4,0.037735849
Lithuania,2021-02-01,20I.Alpha.V1,85,3,0.035294118
Luxembourg,2021-02-01,20H.Beta.V2,181,8,0.044198895
Luxembourg,2021-02-01,20I.Alpha.V1,181,78,0.430939227
Malawi,2021-02-01,20H.Beta.V2,50,47,0.94
Mexico,2021-02-01,20I.Alpha.V1,168,1,0.005952381
Mexico,2021-02-01,20J.Gamma.V3,168,0,0
Mexico,2021-02-01,21A.Delta,168,0,0
Mexico,2021-02-01,21C.Epsilon,168,9,0.053571429
Mozambique,2021-02-01,20H.Beta.V2,27,24,0.888888889
Netherlands,2021-02-01,20H.Beta.V2,1043,21,0.020134228
Netherlands,2021-02-01,20I.Alpha.V1,1043,309,0.296260786
Netherlands,2021-02-01,20J.Gamma.V3,1043,1,0.000958773
Netherlands,2021-02-01,21A.Delta,1043,0,0
Nigeria,2021-02-01,21D.Eta,41,24,0.585365854
Norway,2021-02-01,20H.Beta.V2,434,4,0.00921659
Norway,2021-02-01,20I.Alpha.V1,434,96,0.221198157
Philippines,2021-02-01,20H.Beta.V2,266,1,0.003759398
Philippines,2021-02-01,20I.Alpha.V1,266,12,0.045112782
Poland,2021-02-01,20I.Alpha.V1,177,30,0.169491525
Portugal,2021-02-01,20I.Alpha.V1,168,67,0.398809524
Portugal,2021-02-01,21A.Delta,168,0,0
Qatar,2021-02-01,20H.Beta.V2,21,3,0.142857143
Romania,2021-02-01,20I.Alpha.V1,17,13,0.764705882
Russia,2021-02-01,20I.Alpha.V1,22,2,0.090909091
Russia,2021-02-01,21A.Delta,22,0,0
Singapore,2021-02-01,21A.Delta,35,0,0
Slovakia,2021-02-01,20I.Alpha.V1,37,30,0.810810811
Slovenia,2021-02-01,20I.Alpha.V1,556,10,0.017985612
South Africa,2021-02-01,20H.Beta.V2,188,182,0.968085106
South Africa,2021-02-01,21A.Delta,188,0,0
South Korea,2021-02-01,20I.Alpha.V1,78,14,0.179487179
Spain,2021-02-01,20H.Beta.V2,1427,1,0.000700771
Spain,2021-02-01,20I.Alpha.V1,1427,456,0.319551507
Spain,2021-02-01,20J.Gamma.V3,1427,1,0.000700771
Spain,2021-02-01,21A.Delta,1427,0,0
Sweden,2021-02-01,20H.Beta.V2,2167,45,0.020766036
Sweden,2021-02-01,20I.Alpha.V1,2167,559,0.257960314
Sweden,2021-02-01,21A.Delta,2167,0,0
Switzerland,2021-02-01,20H.Beta.V2,1584,18,0.011363636
Switzerland,2021-02-01,20I.Alpha.V1,1584,469,0.296085859
Switzerland,2021-02-01,21A.Delta,1584,0,0
Thailand,2021-02-01,20I.Alpha.V1,18,1,0.055555556
Turkey,2021-02-01,20H.Beta.V2,224,18,0.080357143
Turkey,2021-02-01,20I.Alpha.V1,224,114,0.508928571
United Kingdom,2021-02-01,20H.Beta.V2,16425,25,0.00152207
United Kingdom,2021-02-01,20I.Alpha.V1,16425,14822,0.902404871
United Kingdom,2021-02-01,21A.Delta,16425,0,0
United Kingdom,2021-02-01,21B.Kappa,16425,0,0
United Kingdom,2021-02-01,21D.Eta,16425,15,0.000913242
US,2021-02-01,20H.Beta.V2,15066,14,0.000929245
US,2021-02-01,20I.Alpha.V1,15066,646,0.042878003
US,2021-02-01,20J.Gamma.V3,15066,3,0.000199124
US,2021-02-01,21A.Delta,15066,0,0
US,2021-02-01,21B.Kappa,15066,0,0
US,2021-02-01,21C.Epsilon,15066,3112,0.206557812
US,2021-02-01,21D.Eta,15066,10,0.000663746
US,2021-02-01,21F.Iota,15066,276,0.018319395
US,2021-02-01,21G.Lambda,15066,2,0.000132749
Zimbabwe,2021-02-01,20H.Beta.V2,18,17,0.944444444
Angola,2021-02-08,20H.Beta.V2,20,5,0.25
Argentina,2021-02-08,20J.Gamma.V3,17,0,0
Aruba,2021-02-08,20I.Alpha.V1,58,6,0.103448276
Australia,2021-02-08,20I.Alpha.V1,23,11,0.47826087
Australia,2021-02-08,21A.Delta,23,0,0
Austria,2021-02-08,20H.Beta.V2,190,23,0.121052632
Austria,2021-02-08,20I.Alpha.V1,190,69,0.363157895
Austria,2021-02-08,21A.Delta,190,0,0
Bangladesh,2021-02-08,20H.Beta.V2,18,0,0
Belgium,2021-02-08,20H.Beta.V2,882,53,0.060090703
Belgium,2021-02-08,20I.Alpha.V1,882,370,0.419501134
Belgium,2021-02-08,20J.Gamma.V3,882,8,0.009070295
Belgium,2021-02-08,21A.Delta,882,0,0
Botswana,2021-02-08,20H.Beta.V2,12,12,1
Brazil,2021-02-08,20I.Alpha.V1,434,7,0.016129032
Brazil,2021-02-08,20J.Gamma.V3,434,180,0.414746544
Bulgaria,2021-02-08,20I.Alpha.V1,115,95,0.826086957
Canada,2021-02-08,20H.Beta.V2,925,13,0.014054054
Canada,2021-02-08,20I.Alpha.V1,925,93,0.100540541
Canada,2021-02-08,20J.Gamma.V3,925,0,0
Canada,2021-02-08,21A.Delta,925,0,0
Canada,2021-02-08,21C.Epsilon,925,8,0.008648649
Canada,2021-02-08,21D.Eta,925,10,0.010810811
Chile,2021-02-08,20J.Gamma.V3,27,0,0
Chile,2021-02-08,21G.Lambda,27,1,0.037037037
Colombia,2021-02-08,20J.Gamma.V3,9,3,0.333333333
Croatia,2021-02-08,20I.Alpha.V1,121,31,0.256198347
Curacao,2021-02-08,20I.Alpha.V1,7,1,0.142857143
Czechia,2021-02-08,20I.Alpha.V1,246,200,0.81300813
Denmark,2021-02-08,20I.Alpha.V1,2336,722,0.309075342
Denmark,2021-02-08,21A.Delta,2336,0,0
Denmark,2021-02-08,21D.Eta,2336,24,0.010273973
Estonia,2021-02-08,20I.Alpha.V1,72,11,0.152777778
Finland,2021-02-08,20H.Beta.V2,689,24,0.034833091
Finland,2021-02-08,20I.Alpha.V1,689,389,0.564586357
France,2021-02-08,20H.Beta.V2,1493,148,0.09912927
France,2021-02-08,20I.Alpha.V1,1493,780,0.522438044
France,2021-02-08,20J.Gamma.V3,1493,3,0.002009377
France,2021-02-08,21A.Delta,1493,0,0
France,2021-02-08,21D.Eta,1493,1,0.000669792
Germany,2021-02-08,20H.Beta.V2,3352,42,0.012529833
Germany,2021-02-08,20I.Alpha.V1,3352,942,0.281026253
Germany,2021-02-08,20J.Gamma.V3,3352,4,0.001193317
Germany,2021-02-08,21A.Delta,3352,0,0
Germany,2021-02-08,21D.Eta,3352,8,0.002386635
Ghana,2021-02-08,20I.Alpha.V1,27,20,0.740740741
Greece,2021-02-08,20I.Alpha.V1,62,30,0.483870968
India,2021-02-08,20I.Alpha.V1,427,32,0.074941452
India,2021-02-08,21A.Delta,427,8,0.018735363
India,2021-02-08,21B.Kappa,427,32,0.074941452
Indonesia,2021-02-08,21A.Delta,76,0,0
Ireland,2021-02-08,20I.Alpha.V1,655,549,0.838167939
Ireland,2021-02-08,21A.Delta,655,0,0
Israel,2021-02-08,20H.Beta.V2,918,35,0.038126362
Israel,2021-02-08,20I.Alpha.V1,918,676,0.736383442
Italy,2021-02-08,20I.Alpha.V1,692,352,0.50867052
Italy,2021-02-08,20J.Gamma.V3,692,29,0.041907514
Italy,2021-02-08,21A.Delta,692,0,0
Italy,2021-02-08,21D.Eta,692,2,0.002890173
Japan,2021-02-08,20I.Alpha.V1,929,49,0.052744887
Japan,2021-02-08,21A.Delta,929,0,0
Kenya,2021-02-08,20I.Alpha.V1,22,6,0.272727273
Latvia,2021-02-08,20I.Alpha.V1,156,11,0.070512821
Lithuania,2021-02-08,20I.Alpha.V1,168,12,0.071428571
Luxembourg,2021-02-08,20H.Beta.V2,229,14,0.061135371
Luxembourg,2021-02-08,20I.Alpha.V1,229,117,0.510917031
Mexico,2021-02-08,20I.Alpha.V1,266,2,0.007518797
Mexico,2021-02-08,20J.Gamma.V3,266,0,0
Mexico,2021-02-08,21A.Delta,266,0,0
Mexico,2021-02-08,21C.Epsilon,266,10,0.037593985
Mozambique,2021-02-08,20H.Beta.V2,25,24,0.96
Netherlands,2021-02-08,20H.Beta.V2,1115,29,0.026008969
Netherlands,2021-02-08,20I.Alpha.V1,1115,386,0.346188341
Netherlands,2021-02-08,20J.Gamma.V3,1115,2,0.001793722
Netherlands,2021-02-08,21A.Delta,1115,0,0
Nigeria,2021-02-08,21D.Eta,37,24,0.648648649
Norway,2021-02-08,20H.Beta.V2,404,11,0.027227723
Norway,2021-02-08,20I.Alpha.V1,404,122,0.301980198
Philippines,2021-02-08,20H.Beta.V2,234,6,0.025641026
Philippines,2021-02-08,20I.Alpha.V1,234,15,0.064102564
Poland,2021-02-08,20I.Alpha.V1,216,70,0.324074074
Portugal,2021-02-08,20I.Alpha.V1,277,146,0.527075812
Portugal,2021-02-08,21A.Delta,277,0,0
Qatar,2021-02-08,20H.Beta.V2,37,8,0.216216216
Romania,2021-02-08,20I.Alpha.V1,22,17,0.772727273
Russia,2021-02-08,20I.Alpha.V1,44,3,0.068181818
Russia,2021-02-08,21A.Delta,44,0,0
Singapore,2021-02-08,21A.Delta,34,0,0
Sint Maarten,2021-02-08,20I.Alpha.V1,5,0,0
Slovakia,2021-02-08,20I.Alpha.V1,50,41,0.82
Slovenia,2021-02-08,20I.Alpha.V1,599,21,0.035058431
South Africa,2021-02-08,20H.Beta.V2,169,165,0.976331361
South Africa,2021-02-08,21A.Delta,169,0,0
South Korea,2021-02-08,20I.Alpha.V1,92,19,0.206521739
Spain,2021-02-08,20H.Beta.V2,1392,3,0.002155172
Spain,2021-02-08,20I.Alpha.V1,1392,516,0.370689655
Spain,2021-02-08,20J.Gamma.V3,1392,2,0.001436782
Spain,2021-02-08,21A.Delta,1392,0,0
Sweden,2021-02-08,20H.Beta.V2,3146,97,0.030832804
Sweden,2021-02-08,20I.Alpha.V1,3146,1249,0.397012079
Sweden,2021-02-08,21A.Delta,3146,0,0
Switzerland,2021-02-08,20H.Beta.V2,1340,18,0.013432836
Switzerland,2021-02-08,20I.Alpha.V1,1340,562,0.419402985
Switzerland,2021-02-08,21A.Delta,1340,0,0
Thailand,2021-02-08,20I.Alpha.V1,26,1,0.038461538
Turkey,2021-02-08,20H.Beta.V2,304,40,0.131578947
Turkey,2021-02-08,20I.Alpha.V1,304,85,0.279605263
United Kingdom,2021-02-08,20H.Beta.V2,15237,23,0.001509483
United Kingdom,2021-02-08,20I.Alpha.V1,15237,14122,0.926822865
United Kingdom,2021-02-08,21A.Delta,15237,0,0
United Kingdom,2021-02-08,21B.Kappa,15237,0,0
United Kingdom,2021-02-08,21D.Eta,15237,16,0.001050075
US,2021-02-08,20H.Beta.V2,15366,21,0.001366654
US,2021-02-08,20I.Alpha.V1,15366,990,0.064427958
US,2021-02-08,20J.Gamma.V3,15366,4,0.000260315
US,2021-02-08,21A.Delta,15366,0,0
US,2021-02-08,21B.Kappa,15366,0,0
US,2021-02-08,21C.Epsilon,15366,3352,0.218143954
US,2021-02-08,21D.Eta,15366,12,0.000780945
US,2021-02-08,21F.Iota,15366,410,0.026682286
US,2021-02-08,21G.Lambda,15366,3,0.000195236
Angola,2021-02-15,20H.Beta.V2,20,7,0.35
Argentina,2021-02-15,20J.Gamma.V3,17,1,0.058823529
Aruba,2021-02-15,20I.Alpha.V1,67,13,0.194029851
Australia,2021-02-15,20I.Alpha.V1,22,13,0.590909091
Australia,2021-02-15,21A.Delta,22,0,0
Austria,2021-02-15,20H.Beta.V2,196,10,0.051020408
Austria,2021-02-15,20I.Alpha.V1,196,99,0.505102041
Austria,2021-02-15,21A.Delta,196,0,0
Bangladesh,2021-02-15,20H.Beta.V2,14,1,0.071428571
Belgium,2021-02-15,20H.Beta.V2,900,66,0.073333333
Belgium,2021-02-15,20I.Alpha.V1,900,417,0.463333333
Belgium,2021-02-15,20J.Gamma.V3,900,16,0.017777778
Belgium,2021-02-15,21A.Delta,900,0,0
Botswana,2021-02-15,20H.Beta.V2,7,7,1
Brazil,2021-02-15,20I.Alpha.V1,483,10,0.020703934
Brazil,2021-02-15,20J.Gamma.V3,483,250,0.517598344
Bulgaria,2021-02-15,20I.Alpha.V1,127,112,0.881889764
Cambodia,2021-02-15,20I.Alpha.V1,4,3,0.75
