tDate,NewSum,NewInflowChina,NewInflowAsia,NewInflowEU,NewInflowAmerica,NewInflowAfrica,NewInflowOS,NewConfirmQuarantine,NewConfirmSocial,NewNationalityLocal,NewNationalityForeigner,AccSum,AccInflowChina,AccInflowAsia,AccInflowEU,AccInflowAmerica,AccInflowAfrica,AccInflowOS,AccConfirmQuarantine,AccConfirmSocial,AccNationalityLocal,AccNationalityForeigner
2020-11-10,29,0,5,6,18,0,0,8,21,11,18,3988,26,1980,726,1128,111,17,1868,2120,2215,1773
2020-11-11,33,0,11,6,13,3,0,8,25,18,15,4021,26,1991,732,1141,114,17,1876,2145,2233,1788
2020-11-12,15,0,7,2,1,4,1,9,6,4,11,4036,26,1998,734,1142,118,18,1885,2151,2237,1799
2020-11-13,29,0,11,4,12,2,0,14,15,7,22,4065,26,2009,738,1154,120,18,1899,2166,2244,1821
2020-11-14,39,1,19,8,11,0,0,21,18,19,20,4104,27,2031,746,1165,117,18,1920,2184,2263,1841
2020-11-15,32,0,16,6,10,0,0,18,14,22,10,4136,27,2047,752,1175,117,18,1938,2198,2285,1851
2020-11-16,30,0,24,2,4,0,0,23,7,10,20,4166,27,2071,754,1179,117,18,1961,2205,2295,1871
2020-11-17,28,0,14,2,12,0,0,8,20,8,20,4194,27,2084,756,1191,118,18,1969,2225,2303,1891
2020-11-18,68,0,21,8,38,1,0,50,18,18,50,4262,27,2105,764,1229,119,18,2019,2243,2321,1941
2020-11-19,50,0,23,7,14,6,0,39,11,17,33,4312,27,2128,771,1243,125,18,2058,2254,2338,1974
2020-11-20,43,0,22,4,16,1,0,23,20,12,31,4355,27,2150,775,1259,126,18,2081,2274,2350,2005
2020-11-21,25,0,10,3,12,0,0,9,16,13,12,4380,27,2160,778,1271,126,18,2090,2290,2363,2017
2020-11-22,28,0,16,3,8,1,0,20,8,15,13,4408,27,2176,781,1279,127,18,2110,2298,2378,2030
2020-11-23,16,0,5,5,3,3,0,5,11,10,6,4424,27,2181,786,1282,130,18,2115,2309,2388,2036
2020-11-24,29,0,11,6,11,1,0,10,19,8,21,4453,27,2192,792,1293,131,18,2125,2328,2396,2057
2020-11-25,19,0,6,3,9,1,0,7,12,9,10,4472,27,2198,795,1302,132,18,2132,2340,2405,2067
2020-11-26,30,1,11,6,8,4,0,12,18,14,16,4504,28,2209,801,1311,137,18,2144,2360,2422,2082
2020-11-27,44,0,4,19,20,1,0,31,13,13,31,4548,28,2213,820,1331,138,18,2175,2373,2435,2113
2020-11-28,18,0,8,2,8,0,0,3,15,8,10,4551,28,2221,812,1334,138,18,2164,2387,2443,2108
2020-11-29,37,2,12,9,13,1,0,17,20,27,10,4587,30,2233,821,1346,139,18,2181,2406,2470,2117
2020-11-30,24,0,12,6,6,0,0,10,14,10,14,4550,30,2205,827,1334,136,18,2130,2420,2480,2070
2020-12-01,31,0,6,5,19,1,0,14,17,15,16,4581,30,2211,832,1353,137,18,2144,2437,2495,2086
2020-12-02,18,0,8,4,5,1,0,6,12,11,7,4599,30,2219,836,1358,138,18,2150,2449,2506,2093
2020-12-03,24,0,10,4,9,1,0,13,11,8,16,4623,30,2229,840,1367,139,18,2163,2460,2514,2109
2020-12-04,29,0,18,2,9,0,0,18,11,12,17,4652,30,2247,842,1376,139,18,2181,2471,2526,2126
2020-12-05,24,0,12,3,9,0,0,12,12,8,16,4676,30,2259,846,1384,139,18,2193,2483,2534,2142
2020-12-06,32,0,13,6,12,1,0,12,20,16,16,4708,30,2273,852,1395,140,18,2205,2503,2550,2158
2020-12-07,35,0,14,9,12,0,0,10,25,22,13,4743,30,2286,861,1408,140,18,2215,2528,2572,2171
2020-12-08,28,0,7,1,17,2,1,7,21,12,16,4772,30,2294,862,1425,142,19,2222,2550,2584,2188
2020-12-09,24,0,5,8,11,0,0,9,15,20,4,4789,30,2292,870,1437,142,18,2231,2558,2606,2183
2020-12-10,36,0,10,7,19,0,0,16,20,22,14,4825,30,2301,878,1456,142,18,2240,2585,2627,2198
2020-12-11,16,0,5,3,4,4,0,7,9,5,11,4842,30,2307,881,1460,146,18,2247,2595,2632,2210
2020-12-12,22,0,8,5,7,2,0,12,10,13,9,4864,30,2315,886,1467,148,18,2259,2605,2645,2219
2020-12-13,28,1,13,5,6,3,0,14,14,17,11,4892,31,2328,891,1473,151,18,2273,2619,2662,2230
2020-12-14,36,0,21,2,8,5,0,17,19,22,14,4930,31,2349,893,1481,157,19,2290,2640,2685,2245
2020-12-15,32,1,4,6,19,2,0,8,24,11,21,4962,32,2353,899,1500,159,19,2298,2664,2696,2266
2020-12-16,24,0,11,2,10,1,0,6,18,13,11,4986,32,2364,901,1510,160,19,2304,2682,2710,2276
2020-12-17,21,0,7,5,7,2,0,7,14,11,10,5006,32,2370,906,1517,162,19,2311,2695,2720,2286
2020-12-18,26,0,9,2,13,1,1,9,17,17,9,5032,32,2379,908,1530,163,20,2320,2712,2737,2295
2020-12-19,24,2,5,2,14,1,0,4,20,13,11,5057,34,2385,910,1544,164,20,2324,2733,2751,2306
2020-12-20,25,0,9,6,10,0,0,9,16,18,7,5082,34,2394,916,1554,164,20,2333,2749,2769,2313
2020-12-21,34,0,13,8,13,0,0,10,24,21,13,5116,34,2407,924,1567,164,20,2343,2773,2790,2326
2020-12-22,45,0,20,4,19,2,0,18,27,24,21,5161,34,2427,928,1586,166,20,2361,2800,2814,2347
2020-12-23,32,0,17,8,6,0,1,9,23,21,11,5193,34,2444,936,1592,166,21,2370,2823,2835,2358
2020-12-24,30,1,11,3,15,0,0,11,19,16,14,5223,35,2455,939,1607,166,21,2381,2842,2851,2372
2020-12-25,25,0,12,2,9,2,0,6,19,15,10,5245,33,2467,941,1615,168,21,2387,2858,2864,2381
2020-12-26,28,0,12,4,11,1,0,10,18,19,9,5273,33,2479,945,1626,169,21,2397,2876,2883,2390
2020-12-27,24,0,18,1,4,1,0,10,14,15,9,5297,33,2497,946,1630,170,21,2407,2890,2898,2399
2020-12-28,21,0,10,5,5,1,0,8,13,12,9,5318,33,2507,951,1635,171,21,2415,2903,2910,2408
2020-12-29,16,0,10,3,3,0,0,5,11,6,10,5334,33,2517,954,1638,171,21,2420,2914,2916,2418
2020-12-30,25,0,12,3,10,0,0,11,14,15,10,5358,33,2528,957,1648,171,21,2431,2927,2931,2427
2020-12-31,27,0,13,7,7,0,0,13,14,14,13,5385,33,2541,964,1655,171,21,2444,2941,2945,2440
2021-01-01,25,1,6,5,10,2,1,4,21,13,12,5410,34,2547,969,1665,173,22,2448,2962,2958,2452
2021-01-02,36,0,17,4,14,1,0,14,22,21,15,5446,34,2564,973,1679,174,22,2462,2984,2979,2467
2021-01-03,16,0,5,4,7,0,0,8,8,14,2,5462,34,2569,977,1686,174,22,2470,2992,2993,2469
2021-01-04,35,0,14,2,18,1,0,11,24,22,13,5497,34,2583,979,1704,175,22,2481,3016,3015,2482
2021-01-05,43,0,9,6,25,3,0,16,27,15,28,5539,34,2592,985,1728,178,22,2497,3042,3030,2509
2021-01-06,31,0,9,1,21,0,0,6,25,15,16,5569,34,2601,985,1749,178,22,2502,3067,3045,2524
2021-01-07,37,0,17,3,14,3,0,14,23,26,11,5606,34,2618,988,1763,181,22,2516,3090,3071,2535
2021-01-08,41,0,9,3,27,2,0,6,35,10,31,5647,34,2627,991,1790,183,22,2522,3125,3081,2566
2021-01-09,45,0,11,1,29,4,0,10,35,25,20,5692,34,2638,992,1819,187,22,2532,3160,3106,2586
2021-01-10,34,0,19,5,7,3,0,14,20,23,11,5727,34,2658,997,1826,190,22,2546,3181,3129,2598
2021-01-11,32,0,10,5,13,4,0,11,21,17,15,5759,34,2668,1002,1839,194,22,2557,3202,3146,2613
2021-01-12,29,0,4,4,20,1,0,8,21,8,21,5788,34,2672,1006,1859,195,22,2565,3223,3154,2634
2021-01-13,26,0,10,2,14,0,0,3,23,16,10,5814,34,2682,1008,1873,195,22,2568,3246,3170,2644
2021-01-14,28,0,12,1,8,7,0,11,17,19,9,5842,34,2694,1009,1881,202,22,2579,3263,3189,2653
2021-01-15,29,0,7,0,16,6,0,5,24,22,7,5869,34,2701,1009,1895,208,22,2584,3285,3211,2658
2021-01-16,33,0,19,5,5,4,0,8,25,13,20,5902,34,2720,1014,1900,212,22,2592,3310,3224,2678
2021-01-17,20,0,8,5,7,0,0,8,12,12,8,5922,34,2728,1019,1907,212,22,2600,3322,3236,2686
2021-01-18,23,0,12,2,8,1,0,10,13,11,12,5945,34,2740,1021,1915,213,22,2610,3335,3247,2698
2021-01-19,35,0,12,3,17,3,0,8,27,18,17,5980,34,2752,1024,1932,216,22,2618,3362,3265,2715
2021-01-20,31,0,8,6,11,6,0,1,30,13,18,6011,34,2760,1030,1943,222,22,2619,3392,3278,2733
2021-01-21,21,0,3,7,8,3,0,6,15,10,11,6031,34,2762,1037,1951,225,22,2624,3407,3287,2744
2021-01-22,32,0,7,2,18,5,0,9,23,22,10,6062,34,2769,1039,1968,230,22,2633,3429,3309,2753
2021-01-23,28,0,10,6,10,2,0,12,16,16,12,6089,34,2779,1044,1978,232,22,2644,3445,3325,2764
2021-01-24,23,0,11,7,3,2,0,9,14,12,11,6112,34,2790,1051,1981,234,22,2653,3459,3337,2775
2021-01-25,32,1,11,8,8,4,0,11,21,19,13,6144,35,2801,1059,1989,238,22,2664,3480,3356,2788
2021-01-26,16,0,5,4,5,1,1,6,10,9,7,6160,35,2806,1063,1994,239,23,2670,3490,3365,2795
2021-01-27,43,0,7,7,28,1,0,12,31,22,21,6203,35,2813,1070,2022,240,23,2682,3521,3387,2816
2021-01-28,18,0,3,5,8,2,0,7,11,14,4,6221,35,2816,1075,2030,242,23,2689,3532,3401,2820
2021-01-29,24,0,7,3,13,1,0,9,15,15,9,6245,35,2823,1078,2043,243,23,2698,3547,3416,2829
2021-01-30,35,0,17,2,14,2,0,15,20,16,19,6278,35,2839,1080,2056,245,23,2711,3567,3431,2847
2021-01-31,30,0,12,3,13,2,0,15,15,24,6,6308,35,2851,1083,2069,247,23,2726,3582,3455,2853
2021-02-01,20,0,8,4,5,3,0,6,14,13,7,6328,35,2859,1087,2074,250,23,2732,3596,3468,2860
2021-02-02,41,0,17,7,14,3,0,12,29,23,18,6369,35,2876,1094,2088,253,23,2744,3625,3491,2878
2021-02-03,34,3,8,15,5,3,0,17,17,21,13,6403,38,2884,1109,2093,256,23,2761,3642,3512,2891
2021-02-04,22,0,6,3,12,1,0,6,16,10,12,6425,38,2890,1112,2105,257,23,2767,3658,3522,2903
2021-02-05,19,0,8,3,5,3,0,7,12,8,11,6444,38,2898,1115,2110,260,23,2774,3670,3530,2914
2021-02-06,27,0,11,3,12,1,0,11,16,10,17,6472,38,2910,1118,2122,261,23,2785,3687,3541,2931
2021-02-07,46,1,19,3,13,10,0,27,19,25,21,6519,39,2930,1121,2135,271,23,2812,3707,3567,2952
2021-02-08,25,1,9,6,3,6,0,9,16,12,13,6544,40,2939,1127,2138,277,23,2821,3723,3579,2965
2021-02-09,30,0,8,9,11,2,0,11,19,13,17,6574,40,2946,1136,2149,280,23,2832,3742,3592,2982
2021-02-10,30,0,9,9,9,3,0,6,24,16,14,6603,39,2955,1145,2158,283,23,2837,3766,3609,2994
2021-02-11,37,0,15,7,14,1,0,15,22,20,17,6640,39,2970,1152,2172,284,23,2852,3788,3629,3011
2021-02-12,19,0,9,1,7,2,0,6,13,13,6,6659,39,2979,1153,2179,286,23,2858,3801,3642,3017
2021-02-13,17,0,9,0,6,2,0,5,12,6,11,6676,39,2988,1153,2185,288,23,2863,3813,3648,3028
2021-02-14,22,0,6,5,8,3,0,7,15,13,9,6698,39,2994,1158,2193,291,23,2870,3828,3661,3037
2021-02-15,21,0,7,6,5,3,0,6,15,9,12,6719,39,3001,1164,2198,294,23,2876,3843,3670,3049
2021-02-16,28,0,13,9,6,0,0,8,20,11,17,6747,39,3014,1173,2204,294,23,2884,3863,3681,3066
2021-02-17,31,1,7,9,8,6,0,6,25,6,25,6778,40,3021,1182,2212,300,23,2890,3888,3687,3091
2021-02-18,31,0,10,6,14,1,0,12,19,19,12,6809,40,3031,1188,2226,301,23,2902,3907,3706,3103
2021-02-19,28,0,15,4,7,2,0,10,18,17,11,6837,40,3046,1192,2233,303,23,2912,3925,3723,3114
2021-02-20,32,0,14,6,6,6,0,7,25,10,22,6869,40,3060,1198,2239,309,23,2919,3950,3733,3136
2021-02-21,25,0,12,5,4,4,0,8,17,14,11,6894,40,3072,1203,2243,313,23,2927,3967,3747,3147
2021-02-22,19,0,8,2,7,2,0,4,15,7,12,6913,40,3080,1205,2250,315,23,2931,3982,3754,3159
2021-02-23,27,0,11,6,8,2,0,5,22,10,17,6940,40,3091,1211,2258,317,23,2936,4004,3764,3176
2021-02-24,23,0,11,1,9,2,0,4,19,10,13,6963,40,3102,1212,2267,319,23,2940,4023,3774,3189
2021-02-25,27,0,11,5,8,3,0,10,17,20,7,6990,40,3113,1217,2275,322,23,2950,4040,3794,3196
2021-02-26,24,0,11,4,5,4,0,8,16,10,14,7014,40,3124,1221,2280,326,23,2958,4056,3806,3208
2021-02-27,10,0,6,0,3,1,0,3,7,1,9,7024,40,3130,1221,2283,327,23,2961,4063,3807,3217
2021-02-28,22,0,7,6,4,5,0,9,13,3,19,7046,40,3137,1227,2287,332,23,2970,4076,3810,3236
2021-03-01,17,0,11,1,3,2,0,5,12,9,8,7063,40,3148,1228,2290,334,23,2975,4088,3819,3244
2021-03-02,25,0,9,3,9,4,0,9,16,12,13,7088,40,3157,1231,2299,338,23,2984,4104,3831,3257
2021-03-03,18,0,8,4,6,0,0,2,16,9,9,7106,40,3165,1235,2305,338,23,2986,4120,3840,3266
2021-03-04,23,0,10,3,8,2,0,6,17,9,14,7129,40,3175,1238,2313,340,23,2992,4137,3849,3280
2021-03-05,17,0,7,0,7,3,0,4,13,8,9,7146,40,3182,1238,2320,343,23,2996,4150,3857,3289
2021-03-06,14,0,8,0,4,2,0,6,8,7,7,7160,40,3190,1238,2324,345,23,3002,4158,3864,3296
2021-03-07,17,0,9,2,5,1,0,5,12,6,11,7177,40,3199,1240,2329,346,23,3008,4169,3871,3306
2021-03-08,11,0,7,1,1,2,0,5,6,5,6,7188,40,3206,1241,2330,348,23,3012,4176,3875,3313
2021-03-09,19,0,7,0,10,2,0,4,15,11,8,7207,40,3213,1241,2340,350,23,3016,4191,3886,3321
2021-03-10,18,0,8,1,8,1,0,5,13,9,9,7225,40,3221,1242,2348,351,23,3021,4204,3895,3330
2021-03-11,21,0,8,5,6,2,0,10,11,11,10,7246,40,3229,1247,2354,353,23,3031,4215,3906,3340
2021-03-12,21,0,10,2,6,3,0,6,15,9,12,7267,40,3239,1249,2360,356,23,3037,4230,3915,3352
2021-03-13,16,1,7,2,5,1,0,6,10,6,10,7283,41,3246,1251,2365,357,23,3043,4240,3921,3362
2021-03-14,23,0,12,5,6,0,0,6,17,11,12,7306,41,3258,1256,2371,357,23,3049,4257,3932,3374
2021-03-15,12,0,7,1,4,0,0,7,5,7,5,7318,41,3265,1257,2375,357,23,3056,4262,3939,3379
2021-03-16,18,0,12,1,4,1,0,7,11,10,8,7336,41,3277,1258,2379,358,23,3063,4273,3949,3387
2021-03-17,17,0,9,6,2,0,0,9,8,9,8,7353,41,3286,1264,2381,358,23,3072,4281,3958,3395
2021-03-18,18,0,7,6,5,0,0,9,9,8,10,7371,41,3293,1270,2386,358,23,3081,4290,3966,3405
2021-03-19,22,0,8,5,7,2,0,7,15,7,15,7393,41,3301,1275,2393,360,23,3088,4305,3973,3420
2021-03-20,12,1,7,3,1,0,0,4,8,4,8,7405,42,3308,1278,2394,360,23,3092,4313,3977,3428
2021-03-21,19,0,11,3,1,4,0,9,10,10,9,7424,42,3319,1281,2395,364,23,3101,4323,3987,3437
2021-03-22,19,0,8,6,4,1,0,7,12,10,9,7443,42,3327,1287,2399,365,23,3108,4335,3997,3446
2021-03-23,15,0,3,5,5,2,0,8,7,10,5,7458,42,3330,1292,2404,367,23,3116,4342,4007,3451
2021-03-24,17,0,7,2,6,2,0,8,9,4,13,7476,42,3337,1294,2411,369,23,3124,4352,4012,3464
2021-03-25,11,0,5,1,5,0,0,5,6,4,7,7487,42,3342,1295,2416,369,23,3129,4358,4016,3471
2021-03-26,23,0,13,2,8,0,0,3,20,8,15,7510,42,3355,1297,2424,369,23,3132,4378,4024,3486
2021-03-27,15,0,13,0,0,2,0,3,12,4,11,7525,42,3368,1297,2424,371,23,3135,4390,4028,3497
2021-03-28,20,0,15,1,0,4,0,9,11,8,12,7545,42,3383,1298,2424,375,23,3144,4401,4036,3509
2021-03-29,14,0,7,3,2,2,0,5,9,9,5,7559,42,3390,1301,2426,377,23,3149,4410,4045,3514
2021-03-30,18,0,5,9,4,0,0,3,15,13,5,7576,42,3394,1310,2430,377,23,3151,4425,4058,3518
2021-03-31,15,0,7,3,4,1,0,7,8,10,5,7588,42,3400,1312,2433,378,23,3158,4430,4065,3523
2021-04-01,14,0,5,7,2,0,0,2,12,10,4,7602,42,3405,1319,2435,378,23,3160,4442,4075,3527
2021-04-02,25,0,13,5,5,2,0,11,14,9,16,7628,42,3418,1324,2441,380,23,3171,4457,4084,3544
2021-04-03,22,0,12,5,4,1,0,9,13,11,11,7650,42,3430,1329,2445,381,23,3180,4470,4095,3555
2021-04-04,29,0,19,1,4,5,0,10,19,13,16,7679,42,3449,1330,2449,386,23,3190,4489,4108,3571
2021-04-05,24,0,10,3,9,2,0,10,14,12,12,7703,42,3459,1333,2458,388,23,3200,4503,4120,3583
2021-04-06,18,1,6,4,6,1,0,5,13,3,15,7721,43,3465,1337,2464,389,23,3205,4516,4123,3598
2021-04-07,15,0,7,7,1,0,0,4,11,10,5,7736,43,3472,1344,2465,389,23,3209,4527,4133,3603
2021-04-08,26,1,14,9,2,0,0,7,19,15,11,7762,44,3486,1353,2467,389,23,3216,4546,4148,3614
2021-04-09,27,0,19,2,4,1,1,7,20,12,15,7789,44,3505,1355,2471,390,24,3223,4566,4160,3629
2021-04-10,15,0,10,1,4,0,0,4,11,10,5,7804,44,3515,1356,2475,390,24,3227,4577,4170,3634
2021-04-11,20,0,13,2,2,3,0,8,12,13,7,7824,44,3528,1358,2477,393,24,3235,4589,4183,3641
2021-04-12,27,0,14,11,0,2,0,8,19,14,13,7851,44,3542,1369,2477,395,24,3243,4608,4197,3654
2021-04-13,14,0,7,3,3,1,0,5,9,7,7,7865,44,3549,1372,2480,396,24,3248,4617,4204,3661
2021-04-14,17,0,13,1,2,1,0,12,5,4,13,7882,44,3562,1373,2482,397,24,3260,4622,4208,3674
2021-04-15,28,0,19,4,3,2,0,15,13,8,20,7910,44,3581,1377,2485,399,24,3275,4635,4216,3694
2021-04-16,21,0,11,4,3,3,0,11,10,7,14,7931,44,3592,1381,2488,402,24,3286,4645,4223,3708
2021-04-17,28,0,22,4,1,1,0,7,21,11,17,7959,44,3615,1385,2489,402,24,3293,4666,4235,3724
2021-04-18,23,1,15,2,3,2,0,9,14,10,13,7982,45,3630,1387,2492,404,24,3302,4680,4245,3737
2021-04-19,20,0,11,7,2,0,0,8,12,13,7,8002,45,3641,1394,2494,404,24,3310,4692,4258,3744
2021-04-20,20,0,17,1,2,0,0,10,10,11,9,8022,45,3658,1395,2496,404,24,3320,4702,4269,3753
2021-04-21,39,0,31,2,6,0,0,13,26,18,21,8061,45,3689,1397,2502,404,24,3333,4728,4287,3774
2021-04-22,20,0,10,5,2,3,0,5,15,14,6,8081,45,3699,1402,2504,407,24,3338,4743,4301,3780
2021-04-23,39,0,22,9,7,1,0,23,16,14,25,8120,45,3721,1411,2511,408,24,3361,4759,4315,3805
2021-04-24,25,0,14,7,1,3,0,11,14,13,12,8145,45,3735,1418,2512,411,24,3372,4773,4328,3817
2021-04-25,41,1,32,2,4,2,0,30,11,24,17,8186,46,3767,1420,2516,413,24,3402,4784,4352,3834
2021-04-26,31,0,23,3,4,1,0,21,10,17,14,8217,46,3790,1423,2520,414,24,3423,4794,4369,3848
2021-04-27,35,8,22,1,4,0,0,23,12,12,23,8251,54,3811,1424,2524,414,24,3445,4806,4381,3870
2021-04-28,21,0,15,5,1,0,0,7,14,12,9,8272,54,3826,1429,2525,414,24,3452,4820,4393,3879
2021-04-29,30,0,23,4,3,0,0,11,19,14,16,8302,54,3849,1433,2528,414,24,3463,4839,4407,3895
2021-04-30,19,0,17,0,2,0,0,5,14,9,10,8322,54,3867,1433,2530,414,24,3468,4854,4417,3905
2021-05-01,34,0,19,6,4,3,2,15,19,13,21,8356,54,3886,1439,2534,417,26,3483,4873,4430,3926
2021-05-02,21,0,17,3,1,0,0,6,15,11,10,8377,54,3903,1442,2535,417,26,3489,4888,4441,3936
2021-05-03,23,0,16,4,3,0,0,11,12,13,10,8400,54,3919,1446,2538,417,26,3500,4900,4454,3946
2021-05-04,27,0,16,4,7,0,0,7,20,11,16,8427,54,3935,1450,2545,417,26,3507,4920,4465,3962
2021-05-05,25,1,18,5,1,0,0,12,13,9,16,8452,55,3953,1455,2546,417,26,3519,4933,4474,3978
2021-05-06,12,0,8,2,0,2,0,8,4,4,8,8464,55,3961,1457,2546,419,26,3527,4937,4478,3986
2021-05-07,16,0,10,2,3,1,0,4,12,8,8,8480,55,3971,1459,2549,420,26,3531,4949,4486,3994
2021-05-08,29,0,23,2,4,0,0,17,12,14,15,8511,55,3996,1461,2553,420,26,3548,4963,4502,4009
2021-05-09,42,1,35,2,1,3,0,31,11,13,29,8553,56,4031,1463,2554,423,26,3579,4974,4515,4038
2021-05-10,27,1,23,2,1,0,0,13,14,7,20,8580,57,4054,1465,2555,423,26,3592,4988,4522,4058
2021-05-11,28,0,19,0,8,1,0,12,16,11,17,8608,57,4073,1465,2563,424,26,3604,5004,4533,4075
2021-05-12,22,0,15,3,4,0,0,13,9,11,11,8630,57,4088,1468,2567,424,26,3617,5013,4545,4085
2021-05-13,23,0,12,8,3,0,0,14,9,17,6,8653,57,4100,1476,2570,424,26,3631,5022,4562,4091
2021-05-14,18,0,16,0,2,0,0,9,9,10,8,8671,57,4116,1476,2572,424,26,3640,5031,4572,4099
2021-05-15,20,0,11,5,3,1,0,9,11,9,11,8691,57,4127,1481,2575,425,26,3649,5042,4581,4110
2021-05-16,38,0,29,2,7,0,0,20,18,20,18,8729,57,4157,1482,2582,425,26,3669,5060,4601,4128
2021-05-17,22,0,13,4,5,0,0,9,13,15,7,8751,57,4170,1486,2587,425,26,3678,5073,4616,4135
2021-05-18,22,0,16,1,4,1,0,12,10,11,11,8773,57,4186,1487,2591,426,26,3690,5083,4628,4145
2021-05-19,17,1,12,0,1,3,0,7,10,7,10,8789,58,4198,1487,2591,429,26,3697,5092,4634,4155
2021-05-20,27,0,19,2,4,2,0,16,11,13,14,8816,58,4217,1489,2595,431,26,3713,5103,4647,4169
2021-05-21,19,0,11,3,1,4,0,10,9,11,8,8835,58,4228,1492,2596,435,26,3723,5112,4658,4177
2021-05-22,33,10,19,0,1,3,0,21,12,16,17,8868,68,4247,1492,2597,438,26,3744,5124,4674,4194
2021-05-23,15,0,7,1,3,3,1,10,5,8,7,8883,68,4254,1493,2600,441,27,3754,5129,4682,4201
2021-05-24,25,1,18,3,3,0,0,11,14,14,11,8908,69,4272,1496,2603,441,27,3765,5143,4696,4212
2021-05-25,35,5,21,3,6,0,0,22,13,10,25,8943,74,4293,1499,2609,441,27,3787,5156,4706,4237
2021-05-26,23,0,16,2,3,2,0,13,10,13,10,8966,74,4309,1501,2612,443,27,3800,5166,4719,4247
2021-05-27,9,0,6,1,2,0,0,3,6,4,5,8975,74,4315,1502,2614,443,27,3803,5172,4723,4252
2021-05-28,16,0,11,0,4,1,0,11,5,4,12,8991,74,4326,1502,2618,444,27,3814,5177,4727,4264
2021-05-29,28,0,21,2,2,3,0,16,12,23,5,9019,74,4347,1504,2620,447,27,3830,5189,4750,4269
2021-05-30,16,0,9,3,3,1,0,7,9,13,3,9034,74,4355,1507,2623,448,27,3837,5197,4762,4272
2021-05-31,19,0,13,1,3,2,0,7,12,11,8,9053,74,4368,1508,2626,450,27,3844,5209,4773,4280
2021-06-01,10,2,3,0,5,0,0,4,6,7,3,9063,76,4371,1508,2631,450,27,3848,5215,4780,4283
2021-06-02,23,0,13,2,8,0,0,9,14,6,17,9086,76,4384,1510,2639,450,27,3857,5229,4786,4300
2021-06-03,9,0,2,0,7,0,0,3,6,2,7,9095,76,4386,1510,2646,450,27,3860,5235,4788,4307
2021-06-04,21,1,15,2,3,0,0,8,13,11,10,9116,77,4401,1512,2649,450,27,3868,5248,4799,4317
2021-06-05,19,1,11,0,5,2,0,5,14,11,8,9135,78,4412,1512,2654,452,27,3873,5262,4810,4325
2021-06-06,15,0,10,3,1,1,0,5,10,12,3,9150,78,4422,1515,2655,453,27,3878,5272,4822,4328
2021-06-07,31,0,26,2,3,0,0,10,21,11,20,9181,78,4448,1517,2658,453,27,3888,5293,4833,4348
2021-06-08,19,0,12,1,6,0,0,8,11,8,11,9200,78,4460,1518,2664,453,27,3896,5304,4841,4359
2021-06-09,21,0,14,3,4,0,0,5,16,10,11,9220,78,4473,1521,2668,453,27,3901,5319,4852,4368
2021-06-10,17,0,11,0,3,3,0,8,9,8,9,9237,78,4484,1521,2671,456,27,3909,5328,4858,4379
2021-06-11,15,0,12,0,3,0,0,4,11,4,11,9252,78,4496,1521,2674,456,27,3913,5339,4862,4390
2021-06-12,40,0,34,1,2,3,0,9,31,15,25,9292,78,4530,1522,2676,459,27,3922,5370,4877,4415
2021-06-13,33,0,23,2,6,2,0,17,16,15,18,9325,78,4553,1524,2682,461,27,3939,5386,4892,4433
2021-06-14,39,0,32,1,4,2,0,16,23,20,19,9364,78,4585,1525,2686,463,27,3955,5409,4912,4452
2021-06-15,27,0,21,2,2,2,0,9,18,14,13,9391,78,4606,1527,2688,465,27,3964,5427,4926,4465
2021-06-16,23,0,19,1,3,0,0,8,15,6,17,9413,78,4624,1528,2691,465,27,3972,5441,4932,4481
2021-06-17,17,0,13,2,2,0,0,8,9,9,8,9430,78,4637,1530,2693,465,27,3980,5450,4941,4489
2021-06-18,23,0,21,1,0,1,0,10,13,14,9,9453,78,4658,1531,2693,466,27,3990,5463,4955,4498
2021-06-19,26,1,17,1,5,2,0,12,14,8,18,9479,79,4675,1532,2698,468,27,4002,5477,4963,4516
2021-06-20,49,0,38,1,8,2,0,19,30,31,18,9528,79,4713,1533,2706,470,27,4021,5507,4994,4534
2021-06-21,40,0,33,1,2,4,0,12,28,27,13,9568,79,4746,1534,2708,474,27,4033,5535,5021,4547
2021-06-22,44,0,39,2,2,1,0,29,15,31,13,9611,79,4784,1536,2710,475,27,4062,5549,5051,4560
2021-06-23,40,0,29,4,5,2,0,13,27,18,22,9651,79,4813,1540,2715,477,27,4075,5576,5069,4582
2021-06-24,34,0,30,1,3,0,0,19,15,14,20,9685,79,4843,1541,2718,477,27,4094,5591,5083,4602
2021-06-25,32,0,27,3,1,1,0,13,19,21,11,9717,79,4870,1544,2719,478,27,4107,5610,5104,4613
2021-06-26,57,0,54,1,1,1,0,31,26,27,30,9774,79,4924,1545,2720,479,27,4138,5636,5131,4643
2021-06-27,44,0,39,1,1,3,0,34,10,30,14,9818,79,4963,1546,2721,482,27,4172,5646,5161,4657
2021-06-28,29,0,22,2,4,1,0,11,18,25,4,9847,79,4985,1548,2725,483,27,4183,5664,5186,4661
2021-06-29,35,0,29,3,3,0,0,16,19,24,11,9882,80,5013,1551,2728,483,27,4198,5684,5210,4672
2021-06-30,35,0,27,6,1,1,0,17,18,18,17,9917,79,5041,1557,2729,484,27,4216,5701,5228,4689
2021-07-01,50,0,49,0,1,0,0,31,19,32,18,9967,79,5090,1557,2730,484,27,4247,5720,5260,4707
