tDate,Country,Province,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-03-24,United States,Georgia,0,0,0,0
2020-03-24,United States,Georgia,0,0,1,0
2020-03-24,United States,Georgia,0,0,11,0
2020-03-24,United States,Georgia,3,0,7,0
2020-03-24,United States,Georgia,0,0,0,0
2020-03-24,United States,Georgia,0,0,0,0
2020-03-24,United States,Georgia,0,0,0,0
2020-03-24,United States,Georgia,1,0,5,0
2020-03-24,United States,Georgia,1,0,1,0
2020-03-24,United States,Georgia,0,0,0,0
2020-03-24,United States,Georgia,0,0,2,0
2020-03-24,United States,Georgia,0,0,0,0
2020-03-24,United States,Georgia,0,0,0,0
2020-03-24,United States,Georgia,0,0,1,0
2020-03-24,United States,Georgia,0,0,0,0
2020-03-24,United States,Georgia,0,0,0,0
2020-03-24,United States,Georgia,1,0,3,0
2020-03-24,United States,Georgia,0,0,0,0
2020-03-24,United States,Georgia,0,0,2,0
2020-03-24,United States,Georgia,0,0,0,0
2020-03-24,United States,Georgia,0,0,0,0
2020-03-24,United States,Georgia,0,0,0,0
2020-03-24,United States,Georgia,2,0,6,0
2020-03-24,United States,Georgia,0,0,1,0
2020-03-24,United States,Georgia,0,0,1,0
2020-03-24,United States,Georgia,36,7,81,17
2020-03-24,United States,Georgia,0,0,0,0
2020-03-24,United States,Georgia,0,0,0,0
2020-03-24,United States,Georgia,0,0,0,0
2020-03-24,United States,Georgia,1,0,1,0
2020-03-24,United States,Georgia,0,0,0,0
2020-03-24,United States,Georgia,0,0,0,0
2020-03-24,United States,Georgia,0,0,1,0
2020-03-24,United States,Georgia,0,0,0,0
2020-03-24,United States,Georgia,0,0,0,0
2020-03-24,United States,Georgia,0,0,0,0
2020-03-24,United States,Georgia,0,0,0,0
2020-03-24,United States,Georgia,0,0,2,0
2020-03-24,United States,Georgia,0,0,0,0
2020-03-24,United States,Georgia,0,0,0,0
2020-03-24,United States,Georgia,0,0,0,0
2020-03-24,United States,Georgia,1,0,4,0
2020-03-24,United States,Grand Princess,0,0,28,1
2020-03-24,United States,Guam,3,0,32,1
2020-03-24,United States,Hawaii,-1,0,2,0
2020-03-24,United States,Hawaii,17,1,58,1
2020-03-24,United States,Hawaii,0,0,0,0
2020-03-24,United States,Hawaii,-2,0,1,0
2020-03-24,United States,Hawaii,0,0,9,0
2020-03-24,United States,Hawaii,0,0,20,0
2020-03-24,United States,Idaho,6,0,19,0
2020-03-24,United States,Idaho,0,0,0,0
2020-03-24,United States,Idaho,0,0,2,0
2020-03-24,United States,Idaho,0,0,0,0
2020-03-24,United States,Idaho,0,0,0,0
2020-03-24,United States,Idaho,0,0,2,0
2020-03-24,United States,Idaho,1,0,36,0
2020-03-24,United States,Idaho,0,0,0,0
2020-03-24,United States,Idaho,0,0,0,0
2020-03-24,United States,Idaho,0,0,0,0
2020-03-24,United States,Idaho,0,0,0,0
2020-03-24,United States,Idaho,0,0,0,0
2020-03-24,United States,Idaho,0,0,0,0
2020-03-24,United States,Idaho,2,0,5,0
2020-03-24,United States,Idaho,0,0,0,0
2020-03-24,United States,Idaho,0,0,1,0
2020-03-24,United States,Idaho,0,0,0,0
2020-03-24,United States,Idaho,0,0,0,0
2020-03-24,United States,Idaho,0,0,0,0
2020-03-24,United States,Idaho,0,0,0,0
2020-03-24,United States,Idaho,0,0,0,0
2020-03-24,United States,Idaho,0,0,0,0
2020-03-24,United States,Idaho,0,0,0,0
2020-03-24,United States,Idaho,0,0,0,0
2020-03-24,United States,Idaho,0,0,0,0
2020-03-24,United States,Idaho,2,0,2,0
2020-03-24,United States,Idaho,0,0,0,0
2020-03-24,United States,Idaho,2,0,8,0
2020-03-24,United States,Idaho,0,0,0,0
2020-03-24,United States,Idaho,0,0,0,0
2020-03-24,United States,Idaho,0,0,0,0
2020-03-24,United States,Idaho,0,0,0,0
2020-03-24,United States,Idaho,0,0,2,0
2020-03-24,United States,Idaho,0,0,0,0
2020-03-24,United States,Idaho,0,0,0,0
2020-03-24,United States,Idaho,0,0,0,0
2020-03-24,United States,Idaho,0,0,0,0
2020-03-24,United States,Idaho,0,0,0,0
2020-03-24,United States,Idaho,0,0,0,0
2020-03-24,United States,Idaho,0,0,0,0
2020-03-24,United States,Idaho,0,0,2,0
2020-03-24,United States,Idaho,0,0,1,0
2020-03-24,United States,Idaho,0,0,1,0
2020-03-24,United States,Idaho,0,0,0,0
2020-03-24,United States,Illinois,0,0,1,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,1,0,4,0
2020-03-24,United States,Illinois,0,0,1,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,3,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,272,0,1194,9
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,1,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,1,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,8,0,103,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,1,0,1,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,1,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,1,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,6,0,24,0
2020-03-24,United States,Illinois,1,0,4,0
2020-03-24,United States,Illinois,0,0,4,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,15,0,111,0
2020-03-24,United States,Illinois,1,0,3,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,1,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,2,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,2,0,14,0
2020-03-24,United States,Illinois,0,0,7,1
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,1,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,3,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,1,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,1,0,5,1
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,3,0,7,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,1,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,-63,4,0,4
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,1,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,0,0
2020-03-24,United States,Illinois,0,0,1,0
2020-03-24,United States,Illinois,4,0,28,1
2020-03-24,United States,Illinois,-1,0,0,0
2020-03-24,United States,Illinois,0,0,5,0
2020-03-24,United States,Illinois,1,0,3,0
2020-03-24,United States,Indiana,0,0,1,0
2020-03-24,United States,Indiana,3,0,7,1
2020-03-24,United States,Indiana,0,0,5,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,0,0,3,0
2020-03-24,United States,Indiana,1,0,1,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,1,0,5,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,2,0,2,0
2020-03-24,United States,Indiana,6,0,6,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,2,0,4,1
2020-03-24,United States,Indiana,0,0,1,0
2020-03-24,United States,Indiana,0,0,4,0
2020-03-24,United States,Indiana,1,0,2,0
2020-03-24,United States,Indiana,3,0,6,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,3,0,7,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,2,0,2,0
2020-03-24,United States,Indiana,1,0,3,0
2020-03-24,United States,Indiana,0,0,1,0
2020-03-24,United States,Indiana,7,0,25,0
2020-03-24,United States,Indiana,2,0,4,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,5,0,13,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,0,0,6,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,1,0,1,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,1,0,2,0
2020-03-24,United States,Indiana,6,2,18,3
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,7,0,17,0
2020-03-24,United States,Indiana,0,0,2,0
2020-03-24,United States,Indiana,1,0,1,0
2020-03-24,United States,Indiana,1,0,3,0
2020-03-24,United States,Indiana,79,3,161,6
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,0,0,1,0
2020-03-24,United States,Indiana,2,0,3,0
2020-03-24,United States,Indiana,1,0,1,0
2020-03-24,United States,Indiana,2,0,3,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,0,0,1,0
2020-03-24,United States,Indiana,1,0,1,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,1,0,2,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,1,0,1,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,0,0,1,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,5,0,6,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,0,0,1,1
2020-03-24,United States,Indiana,0,0,1,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,1,0,18,0
2020-03-24,United States,Indiana,1,0,2,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,1,0,3,0
2020-03-24,United States,Indiana,1,0,2,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,0,0,1,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,1,0,3,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,1,0,1,0
2020-03-24,United States,Indiana,1,0,2,0
2020-03-24,United States,Indiana,-1,0,0,0
2020-03-24,United States,Indiana,0,0,1,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Indiana,0,0,0,0
2020-03-24,United States,Iowa,0,0,1,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,6,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,1,0,4,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,1,0,1,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,1,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,1,0,1,0
2020-03-24,United States,Iowa,0,0,2,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,1,0,7,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,6,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,1,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,2,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,3,0
2020-03-24,United States,Iowa,0,0,1,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,1,0,1,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,2,0,37,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,1,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,6,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,2,0,5,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,3,0,15,0
2020-03-24,United States,Iowa,0,0,2,0
2020-03-24,United States,Iowa,1,0,2,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,1,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,1,0
2020-03-24,United States,Iowa,1,0,2,0
2020-03-24,United States,Iowa,1,0,4,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,2,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,1,0
2020-03-24,United States,Iowa,1,0,1,0
2020-03-24,United States,Iowa,1,0,4,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,1,0
2020-03-24,United States,Iowa,0,0,2,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Iowa,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,1,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,3,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,2,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,2,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,1,0,1,0
2020-03-24,United States,Kansas,-2,0,6,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,1,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,1,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,4,0,36,1
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,2,0,7,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,2,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,2,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,-1,0,1,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,2,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,1,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,2,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,5,0,7,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,0,0,0,0
2020-03-24,United States,Kansas,1,0,1,0
2020-03-24,United States,Kansas,6,0,22,1
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,2,1
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,1,0,1,0
2020-03-24,United States,Kentucky,0,0,2,1
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,1,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,1,0
2020-03-24,United States,Kentucky,1,0,1,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,2,0
2020-03-24,United States,Kentucky,0,0,2,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,11,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,15,1
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,2,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,2,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,8,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,2,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,33,1
2020-03-24,United States,Kentucky,0,0,1,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,5,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,1,0,1,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,1,0,1,0
2020-03-24,United States,Kentucky,0,0,1,0
2020-03-24,United States,Kentucky,0,0,2,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,1,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,1,0,1,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,1,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,2,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,2,0
2020-03-24,United States,Kentucky,0,0,1,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,1,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,3,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,1,0,1,0
2020-03-24,United States,Kentucky,0,0,0,0
2020-03-24,United States,Kentucky,1,0,1,0
